page|64
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||483,285,273.86|259,726,904.11
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||13,158,656.39|12,494,128.21
收到其他与经营活动有关的现金||6,044,896.45|6,854,680.80
经营活动现金流入小计||502,488,826.70|279,075,713.12
购买商品、接受劳务支付的现金||171,389,778.39|207,336,477.21
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||41,540,126.24|36,206,792.16
支付的各项税费||20,399,436.62|23,443,582.03
支付其他与经营活动有关的现金||23,843,808.98|21,871,883.51
经营活动现金流出小计||257,173,150.23|288,858,734.91
经营活动产生的现金流量净额||245,315,676.47|-9,783,021.79
二、投资活动产生的现金流量：|||
收回投资收到的现金||374,000,000.00|264,000,000.00
取得投资收益收到的现金||10,241,311.46|5,306,303.86
处置固定资产、无形资产和其他长期资产收回的现金净额||668,724.96|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||59,010,000.00
投资活动现金流入小计||384,910,036.42|328,316,303.86
购建固定资产、无形资产和其他长期资产支付的现金||69,732,103.69|35,167,876.42
投资支付的现金||355,000,000.00|253,992,651.00
质押贷款净增加额|||
page|65
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||200,000,000.00|
投资活动现金流出小计||624,732,103.69|289,160,527.42
投资活动产生的现金流量净额||-239,822,067.27|39,155,776.44
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||185,265,000.00|14,515,750.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||20,000,000.00|20,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||205,265,000.00|34,515,750.00
偿还债务支付的现金|||20,000,000.00
分配股利、利润或偿付利息支付的现金||18,480,000.00|17,747,856.25
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,913,355.19|400,000.00
筹资活动现金流出小计||20,393,355.19|38,147,856.25
筹资活动产生的现金流量净额||184,871,644.81|-3,632,106.25
四、汇率变动对现金及现金等价物的影响||-6,405.22|27,899.18
五、现金及现金等价物净增加额||190,358,848.79|25,768,547.58
加：期初现金及现金等价物余额||33,053,946.90|7,285,399.32
六、期末现金及现金等价物余额||223,412,795.69|33,053,946.90
