page|129
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,883,501,476.35|2,968,562,006.15
客户存款和同业存放款项净增加额||-|-
向中央银行借款净增加额||-|-
向其他金融机构拆入资金净增加额||-|-
收到原保险合同保费取得的现金||-|-
收到再保业务现金净额||-|-
保户储金及投资款净增加额||-|-
收取利息、手续费及佣金的现金||-|-
拆入资金净增加额||-|-
回购业务资金净增加额||-|-
代理买卖证券收到的现金净额||-|-
收到的税费返还||14,633,706.60|6,185,177.96
收到其他与经营活动有关的现金|七、78|139,657,599.13|265,640,877.75
经营活动现金流入小计||4,037,792,782.08|3,240,388,061.86
购买商品、接受劳务支付的现金||3,262,169,184.46|2,795,154,591.50
客户贷款及垫款净增加额||-|-
存放中央银行和同业款项净增加额||-|-
支付原保险合同赔付款项的现金||-|-
拆出资金净增加额||-|-
支付利息、手续费及佣金的现金||-|-
支付保单红利的现金||-|-
支付给职工及为职工支付的现金||259,739,103.27|234,695,085.94
支付的各项税费||62,020,324.04|113,702,477.37
page|130
支付其他与经营活动有关的现金|七、78|257,889,883.66|185,136,617.41
经营活动现金流出小计||3,841,818,495.43|3,328,688,772.22
经营活动产生的现金流量净额||195,974,286.65|-88,300,710.36
二、投资活动产生的现金流量：|||
收回投资收到的现金||300,000,000.00|1,010,500,000.00
取得投资收益收到的现金||2,008,767.12|776,643.56
处置固定资产、无形资产和其他长期资产收回的现金净额||2,854,863.50|1,365,256.83
处置子公司及其他营业单位收到的现金净额||-|-
收到其他与投资活动有关的现金|七、78|6,089,600.00|9,440,077.65
投资活动现金流入小计||310,953,230.62|1,022,081,978.04
购建固定资产、无形资产和其他长期资产支付的现金||345,277,173.50|87,872,850.68
投资支付的现金||422,000,000.00|1,010,500,000.00
质押贷款净增加额||-|-
取得子公司及其他营业单位支付的现金净额||-|-
支付其他与投资活动有关的现金|七、78|1,719,000.00|3,402,186.00
投资活动现金流出小计||768,996,173.50|1,101,775,036.68
投资活动产生的现金流量净额||-458,042,942.88|-79,693,058.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||-|352,444,250.77
其中：子公司吸收少数股东投资收到的现金||-|-
取得借款收到的现金||2,200,440,980.99|1,297,000,000.00
收到其他与筹资活动有关的现金|七、78|-|3,000,000.00
筹资活动现金流入小计||2,200,440,980.99|1,652,444,250.77
偿还债务支付的现金||1,831,103,535.69|1,163,228,948.27
分配股利、利润或偿付利息支付的现金||114,112,711.29|64,162,812.10
其中：子公司支付给少数股东的股利、利润||-|-
支付其他与筹资活动有关的现金|七、78|23,938,386.76|183,095,259.48
筹资活动现金流出小计||1,969,154,633.74|1,410,487,019.85
筹资活动产生的现金流量净额||231,286,347.25|241,957,230.92
四、汇率变动对现金及现金等价物的影响||-1,248,442.75|-1,281,839.71
五、现金及现金等价物净增加额||-32,030,751.73|72,681,622.21
page|131
加：期初现金及现金等价物余额||438,439,633.02|365,758,010.81
六、期末现金及现金等价物余额||406,408,881.29|438,439,633.02
