page|142
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|32,885,753,495.95|8,183,396,357.85
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|256,236.78|47,355.02
收到其他与经营活动有关的现金|211,218,085.04|102,217,869.99
经营活动现金流入小计|33,097,227,817.77|8,285,661,582.86
page|143
购买商品、接受劳务支付的现金|29,616,064,089.15|7,509,379,084.03
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|800,130,047.29|232,851,156.82
支付的各项税费|470,318,345.44|85,221,768.79
支付其他与经营活动有关的现金|579,342,514.21|255,588,759.25
经营活动现金流出小计|31,465,854,996.09|8,083,040,768.89
经营活动产生的现金流量净额|1,631,372,821.68|202,620,813.97
二、投资活动产生的现金流量：||
收回投资收到的现金|1,291,471,916.00|809,351,372.22
取得投资收益收到的现金|81,492,292.47|22,816,515.81
处置固定资产、无形资产和其他长期资产收回的现金净额|136,895,774.23|14,465,686.47
处置子公司及其他营业单位收到的现金净额|500.00|
收到其他与投资活动有关的现金||596,329,421.49
投资活动现金流入小计|1,509,860,482.70|1,442,962,995.99
购建固定资产、无形资产和其他长期资产支付的现金|300,323,956.73|63,598,743.72
投资支付的现金|1,585,866,894.04|474,449,999.99
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|7,244,640.80|
支付其他与投资活动有关的现金||
投资活动现金流出小计|1,893,435,491.57|538,048,743.71
投资活动产生的现金流量净额|-383,575,008.87|904,914,252.28
三、筹资活动产生的现金流量：||
吸收投资收到的现金|22,741,826.40|8,023,000.00
其中：子公司吸收少数股东投资收到的现金|22,741,826.40|8,023,000.00
page|144
取得借款收到的现金|1,928,478,682.70|935,387,501.41
收到其他与筹资活动有关的现金|357,660,402.68|9,507,458.74
筹资活动现金流入小计|2,308,880,911.78|952,917,960.15
偿还债务支付的现金|2,431,263,709.96|1,077,839,216.96
分配股利、利润或偿付利息支付的现金|282,186,439.24|55,128,913.21
其中：子公司支付给少数股东的股利、利润|195,279,367.61|1,105,000.00
支付其他与筹资活动有关的现金|344,727,017.45|166,950,073.89
筹资活动现金流出小计|3,058,177,166.65|1,299,918,204.06
筹资活动产生的现金流量净额|-749,296,254.87|-347,000,243.91
四、汇率变动对现金及现金等价物的影响|7,457,583.73|640,911.92
五、现金及现金等价物净增加额|505,959,141.67|761,175,734.26
加：期初现金及现金等价物余额|948,887,776.76|187,712,042.50
六、期末现金及现金等价物余额|1,454,846,918.43|948,887,776.76
