page|144
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,013,541,127.56|1,654,254,960.52
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|20,420,238.40|10,170,952.26
收到其他与经营活动有关的现金|141,055,650.62|139,688,378.03
经营活动现金流入小计|2,175,017,016.58|1,804,114,290.81
购买商品、接受劳务支付的现金|581,965,256.56|523,166,527.96
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|829,736,515.16|679,860,107.25
支付的各项税费|188,183,142.37|148,395,219.29
支付其他与经营活动有关的现金|236,745,749.03|213,443,149.69
经营活动现金流出小计|1,836,630,663.12|1,564,865,004.19
经营活动产生的现金流量净额|338,386,353.46|239,249,286.62
二、投资活动产生的现金流量：||
收回投资收到的现金|1,048,530,000.00|2,244,708,617.80
取得投资收益收到的现金|5,350,917.20|23,596,091.79
page|145
处置固定资产、无形资产和其他长期资产收回的现金净额|247,699.00|643,851.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|1,420,725.29|2,066,962.06
投资活动现金流入小计|1,055,549,341.49|2,271,015,522.65
购建固定资产、无形资产和其他长期资产支付的现金|543,692,469.97|477,395,449.14
投资支付的现金|1,146,500,000.00|2,085,032,566.80
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||27,665,133.85
支付其他与投资活动有关的现金|29,253.95|13,906,951.00
投资活动现金流出小计|1,690,221,723.92|2,604,000,100.79
投资活动产生的现金流量净额|-634,672,382.43|-332,984,578.14
三、筹资活动产生的现金流量：||
吸收投资收到的现金|410,000.00|57,421,320.00
其中：子公司吸收少数股东投资收到的现金|410,000.00|1,000,000.00
取得借款收到的现金|558,500,000.00|481,035,742.67
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|558,910,000.00|538,457,062.67
偿还债务支付的现金|488,500,000.00|168,530,000.00
分配股利、利润或偿付利息支付的现金|32,983,017.46|10,783,680.37
其中：子公司支付给少数股东的股利、利润||1,297,550.00
支付其他与筹资活动有关的现金|2,397,376.00|6,218,026.33
筹资活动现金流出小计|523,880,393.46|185,531,706.70
筹资活动产生的现金流量净额|35,029,606.54|352,925,355.97
四、汇率变动对现金及现金等价物的影响|5,296,831.18|-144,825.17
五、现金及现金等价物净增加额|-255,959,591.25|259,045,239.28
加：期初现金及现金等价物余额|1,160,580,767.97|901,535,528.69
六、期末现金及现金等价物余额|904,621,176.72|1,160,580,767.97
