page|53
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||145,400,828.45|176,076,545.03
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、76、（1）|10,852,325.81|38,122,974.65
经营活动现金流入小计||156,253,154.26|214,199,519.68
购买商品、接受劳务支付的现金||171,568,641.30|179,832,243.70
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||36,743,942.56|30,298,330.96
支付的各项税费||3,578,196.80|7,907,392.97
支付其他与经营活动有关的现金|七、76、（2）|21,860,064.61|34,787,246.21
经营活动现金流出小计||233,750,845.27|252,825,213.84
经营活动产生的现金流量净额||-77,497,691.01|-38,625,694.16
二、投资活动产生的现金流量：|||
收回投资收到的现金||110,000,000.00|517,527,001.84
取得投资收益收到的现金||32,796,662.59|68,813,760.35
处置固定资产、无形资产和其他长期资产收回的现金净额|||228,015.57
处置子公司及其他营业单位收到的现金净额|||1,292,888.43
收到其他与投资活动有关的现金|||
投资活动现金流入小计||142,796,662.59|587,861,666.19
page|54
购建固定资产、无形资产和其他长期资产支付的现金||5,492,265.85|5,361,435.36
投资支付的现金||110,000,000.00|404,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||115,492,265.85|409,361,435.36
投资活动产生的现金流量净额||27,304,396.74|178,500,230.83
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||49,109,723.00|37,674,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||49,109,723.00|37,674,000.00
偿还债务支付的现金||37,674,000.00|44,326,000.00
分配股利、利润或偿付利息支付的现金||72,680,133.53|81,719,818.07
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76、（6）|300,000.00|3,574,340.88
筹资活动现金流出小计||110,654,133.53|129,620,158.95
筹资活动产生的现金流量净额||-61,544,410.53|-91,946,158.95
四、汇率变动对现金及现金等价物的影响||2.64|8.17
五、现金及现金等价物净增加额||-111,737,702.16|47,928,385.89
加：期初现金及现金等价物余额||307,780,856.95|259,852,471.06
六、期末现金及现金等价物余额||196,043,154.79|307,780,856.95
