page|126
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,527,116,491.55|1,288,956,955.67
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
page|127
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|2,469,202.92|20,566.85
收到其他与经营活动有关的现金|13,106,714.59|24,416,081.44
经营活动现金流入小计|1,542,692,409.06|1,313,393,603.96
购买商品、接受劳务支付的现金|971,610,060.56|894,698,604.74
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|150,676,276.44|140,037,813.68
支付的各项税费|62,352,643.88|36,896,214.18
支付其他与经营活动有关的现金|48,858,589.21|69,610,254.43
经营活动现金流出小计|1,233,497,570.09|1,141,242,887.03
经营活动产生的现金流量净额|309,194,838.97|172,150,716.93
二、投资活动产生的现金流量：||
收回投资收到的现金|2,546,615,582.26|2,329,823,810.56
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|10,000.00|175,000.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|981,391.67|80,000,000.00
投资活动现金流入小计|2,547,606,973.93|2,409,998,810.56
page|128
购建固定资产、无形资产和其他长期资产支付的现金|43,474,598.35|83,564,719.76
投资支付的现金|2,699,490,000.00|2,252,685,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||83,800,000.00
投资活动现金流出小计|2,742,964,598.35|2,420,049,719.76
投资活动产生的现金流量净额|-195,357,624.42|-10,050,909.20
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|883,829,354.60|1,044,897,705.90
收到其他与筹资活动有关的现金|53,260,000.00|12,009,000.00
筹资活动现金流入小计|937,089,354.60|1,056,906,705.90
偿还债务支付的现金|947,928,097.78|875,831,174.86
分配股利、利润或偿付利息支付的现金|111,556,656.02|75,869,708.34
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|158,818,902.12|190,178,769.66
筹资活动现金流出小计|1,218,303,655.92|1,141,879,652.86
筹资活动产生的现金流量净额|-281,214,301.32|-84,972,946.96
四、汇率变动对现金及现金等价物的影响|-5,720,466.39|486,163.09
五、现金及现金等价物净增加额|-173,097,553.16|77,613,023.86
加：期初现金及现金等价物余额|541,252,971.41|463,639,947.55
六、期末现金及现金等价物余额|368,155,418.25|541,252,971.41
