page|81
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,232,789,684.34|3,612,423,109.31
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
page|82
收到其他与经营活动有关的现金||39,662,255.56|59,168,092.98
经营活动现金流入小计||5,272,451,939.90|3,671,591,202.29
购买商品、接受劳务支付的现金||1,575,046,716.29|1,050,935,561.87
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||539,216,429.98|405,062,784.27
支付的各项税费||1,244,837,307.15|1,076,864,246.26
支付其他与经营活动有关的现金||396,199,048.77|409,969,462.15
经营活动现金流出小计||3,755,299,502.19|2,942,832,054.55
经营活动产生的现金流量净额||1,517,152,437.71|728,759,147.74
二、投资活动产生的现金流量：|||
收回投资收到的现金||7,679,002,405.89|6,714,114,764.50
取得投资收益收到的现金||64,745,093.23|76,457,276.60
处置固定资产、无形资产和其他长期资产收回的现金净额||16,970,129.91|1,867,387.62
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||4,301,655.69
投资活动现金流入小计||7,760,717,629.03|6,796,741,084.41
购建固定资产、无形资产和其他长期资产支付的现金||267,733,077.89|208,591,144.34
投资支付的现金||8,819,671,000.56|6,439,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||5,000,000.00|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||9,092,404,078.45|6,648,091,144.34
投资活动产生的现金流量净额||-1,331,686,449.42|148,649,940.07
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
page|83
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||561,525,000.00|560,762,500.00
其中：子公司支付给少数股东的股利、利润||1,525,000.00|762,500.00
支付其他与筹资活动有关的现金||159,198.15|
筹资活动现金流出小计||561,684,198.15|560,762,500.00
筹资活动产生的现金流量净额||-561,684,198.15|-560,762,500.00
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-376,218,209.86|316,646,587.81
加：期初现金及现金等价物余额||1,101,499,826.27|784,853,238.46
六、期末现金及现金等价物余额||725,281,616.41|1,101,499,826.27
