page|71
项目|2021年度|2020年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|465,372,618.48|506,905,720.21
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
page|72
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|13,128,290.41|21,488,600.23
经营活动现金流入小计|478,500,908.89|528,394,320.44
购买商品、接受劳务支付的现金|196,693,145.19|209,405,381.29
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工及为职工支付的现金|95,779,220.29|81,537,169.50
支付的各项税费|31,667,747.83|19,419,746.17
支付其他与经营活动有关的现金|35,263,684.60|32,979,243.98
经营活动现金流出小计|359,403,797.91|343,341,540.94
经营活动产生的现金流量净额|119,097,110.98|185,052,779.50
二、投资活动产生的现金流量：||
收回投资收到的现金|490,000,000.00|630,000,000.00
取得投资收益收到的现金|3,592,276.60|4,039,613.81
处置固定资产、无形资产和其他长期资产收回的现金净额|120,654.87|177,326.98
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|810,500.00|800,000.00
投资活动现金流入小计|494,523,431.47|635,016,940.79
购建固定资产、无形资产和其他长期资产支付的现金|81,197,045.21|61,515,184.18
投资支付的现金|490,000,000.00|638,300,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|-|1,300,000.00
投资活动现金流出小计|571,197,045.21|701,115,184.18
投资活动产生的现金流量净额|-76,673,613.74|-66,098,243.39
三、筹资活动产生的现金流量：||
吸收投资收到的现金|800,000.00|-
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|800,000.00|
偿还债务支付的现金||
page|73
分配股利、利润或偿付利息支付的现金|62,991,118.19|57,695,742.50
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,774,695.16|13,481,383.50
筹资活动现金流出小计|64,765,813.35|71,177,126.00
筹资活动产生的现金流量净额|-63,965,813.35|-71,177,126.00
四、汇率变动对现金及现金等价物的影响|-2,188,094.50|-2,508,444.05
五、现金及现金等价物净增加额|-23,730,410.61|45,268,966.06
加：期初现金及现金等价物余额|328,653,642.82|283,384,676.76
六、期末现金及现金等价物余额|304,923,232.21|328,653,642.82
