page|56
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|299,671,290.79|325,113,994.23
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|七、4|107,308,367.00|20,824,730.30
应收账款|七、5|683,878,230.54|684,318,621.73
应收款项融资|七、6|120,221,486.10|25,112,460.70
预付款项|七、7|32,532,163.38|103,047,028.47
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|6,827,117.09|6,846,628.47
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|223,571,614.99|387,852,811.19
合同资产|七、10|62,825,352.55|79,690,714.94
持有待售资产|七、11||63,062,760.27
一年内到期的非流动资产|||
其他流动资产|七、13|1,170,852.62|531,582.59
流动资产合计||1,538,006,475.06|1,696,401,332.89
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|26,907,256.29|28,193,153.18
其他权益工具投资|七、18|2,000,000.00|
其他非流动金融资产|||
投资性房地产|||
固定资产|七、20|389,007,613.30|376,317,772.22
在建工程|七、21||
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、25|35,775,393.49|33,627,645.50
开发支出|||
page|57
商誉|||
长期待摊费用|||
递延所得税资产|七、29|85,181,883.80|78,991,504.46
其他非流动资产|七、30|69,978,394.87|67,949,338.58
非流动资产合计||608,850,541.75|585,079,413.94
资产总计||2,146,857,016.81|2,281,480,746.83
流动负债：|||
短期借款|七、31|100,000,000.00|110,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、34|428,229,794.30|443,265,817.63
应付账款|七、35|260,136,125.00|218,432,387.03
预收款项|七、36|388,460.96|205,432,050.95
合同负债|七、37|35,111,534.58|114,536,925.21
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、38|7,420,262.93|10,670,230.15
应交税费|七、39|12,865,735.58|14,139,302.85
其他应付款|七、40|145,771,363.38|136,608,812.03
其中：应付利息||493,472.22|391,583.31
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、42|130,000,000.00|150,000,000.00
其他流动负债|七、43|4,171,081.82|14,407,877.56
流动负债合计||1,124,094,358.55|1,417,493,403.41
非流动负债：|||
保险合同准备金|||
长期借款|七、44|200,000,000.00|130,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、47||182,948.28
长期应付职工薪酬|||
预计负债|七、49|12,317,192.03|
递延收益|||
递延所得税负债|||
其他非流动负债|七、51|34,596,573.18|28,333,298.97
非流动负债合计||246,913,765.21|158,516,247.25
负债合计||1,371,008,123.76|1,576,009,650.66
所有者权益（或股东权益）：|||
实收资本（或股本）|七、52|383,340,672.00|383,340,672.00
page|58
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、54|81,475,172.00|80,161,386.05
减：库存股|||
其他综合收益|七、56|1,080,003.60|759,894.51
专项储备|||
盈余公积|七、58|149,493,976.80|143,031,352.40
一般风险准备|||
未分配利润|七、59|157,570,613.11|97,886,258.73
归属于母公司所有者权益（或股东权益）合计||772,960,437.51|705,179,563.69
少数股东权益||2,888,455.54|291,532.48
所有者权益（或股东权益）合计||775,848,893.05|705,471,096.17
负债和所有者权益（或股东权益）总计||2,146,857,016.81|2,281,480,746.83
