page|94
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|2,181,033,706.12|1,420,531,394.20
交易性金融资产|七、2|5,715,032,862.96|
衍生金融资产|||
应收票据|七、4|205,331,851.62|92,560,357.11
应收账款|七、5|615,691,925.61|179,610,278.43
应收款项融资|||
预付款项|七、7|55,416,159.70|38,215,137.43
其他应收款|七、8|95,260,602.01|47,907,862.72
其中：应收利息|||
应收股利|||
存货|七、9|1,002,757,235.72|765,770,445.29
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|174,888,806.40|306,169,693.74
流动资产合计||10,045,413,150.14|2,850,765,168.92
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|14,200,680,210.76|12,402,809,715.26
在建工程|七、22|7,068,026,137.19|8,657,265,835.61
生产性生物资产|||
油气资产|||
使用权资产|七、25|23,592,617.14|
无形资产|七、26|826,248,604.68|736,224,408.69
开发支出|七、27|151,887,498.93|119,759,199.67
商誉|||
长期待摊费用|||
递延所得税资产|||
其他非流动资产|七、31|823,752,906.12|3,845,813.05
page|95
非流动资产合计||23,094,187,974.82|21,919,904,972.28
资产总计||33,139,601,124.96|24,770,670,141.20
流动负债：|||
短期借款|七、32||300,229,166.67
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|1,655,616,964.09|886,145,229.65
预收款项|||
合同负债|七、38|94,373,398.11|49,549,550.62
应付职工薪酬|七、39|88,279,637.34|78,904,947.87
应交税费|七、40|3,183,066.84|3,196,447.58
其他应付款|七、41|12,691,402.58|4,425,253.64
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|七、43|660,297,906.33|722,430,203.52
其他流动负债|七、44|5,615,463.85|4,680,763.77
流动负债合计||2,520,057,839.14|2,049,561,563.32
非流动负债：|||
长期借款|七、45|12,908,456,700.00|12,089,427,100.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|4,499,284.03|
长期应付款|||11,686,846.43
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|308,253,229.44|278,638,108.58
递延所得税负债|||
其他非流动负债|||
非流动负债合计||13,221,209,213.47|12,379,752,055.01
负债合计||15,741,267,052.61|14,429,313,618.33
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|13,809,437,625.00|10,725,776,900.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|5,769,973,060.12|851,498,041.64
减：库存股|||
其他综合收益|||
专项储备|||
page|96
盈余公积|||
未分配利润|七、60|-2,181,076,612.77|-1,235,918,418.77
所有者权益（或股东权益）合计||17,398,334,072.35|10,341,356,522.87
负债和所有者权益（或股东权益）总计||33,139,601,124.96|24,770,670,141.20
page|97
三、利润总额（亏损总额以“－”号填列）||-945,158,194.00|-1,036,115,429.73
减：所得税费用|||
四、净利润（净亏损以“－”号填列）||-945,158,194.00|-1,036,115,429.73
（一）持续经营净利润（净亏损以“－”号填列）||-945,158,194.00|-1,036,115,429.73
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||-945,158,194.00|-1,036,115,429.73
七、每股收益：|||
（一）基本每股收益(元/股)||-0.08|-0.10
（二）稀释每股收益(元/股)||-0.08|-0.10
page|98
收到的税费返还||168,323,146.04|167,727,286.73
收到其他与经营活动有关的现金|七、78（1）|112,475,014.12|107,574,903.85
经营活动现金流入小计||4,159,376,059.52|2,999,715,674.68
购买商品、接受劳务支付的现金||3,095,215,245.19|2,265,760,246.15
支付给职工及为职工支付的现金||762,349,960.32|704,846,095.02
支付的各项税费||2,780,997.69|2,249,692.46
支付其他与经营活动有关的现金|七、78（2）|204,922,667.14|205,713,266.24
经营活动现金流出小计||4,065,268,870.34|3,178,569,299.87
经营活动产生的现金流量净额||94,107,189.18|-178,853,625.19
二、投资活动产生的现金流量：|||
收回投资收到的现金||9,100,000,000.00|
取得投资收益收到的现金||70,012,322.05|
处置固定资产、无形资产和其他长期资产收回的现金净额||1,174,864.12|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|22,508,986.15|493,033,873.90
投资活动现金流入小计||9,193,696,172.32|493,033,873.90
购建固定资产、无形资产和其他长期资产支付的现金||1,736,064,857.53|4,081,739,141.22
投资支付的现金||14,800,000,000.00|
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）|34,051,901.69|
投资活动现金流出小计||16,570,116,759.22|4,081,739,141.22
投资活动产生的现金流量净额||-7,376,420,586.90|-3,588,705,267.32
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||8,025,610,304.67|373,000,000.00
取得借款收到的现金||1,526,118,000.00|3,782,739,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||9,551,728,304.67|4,155,739,000.00
偿还债务支付的现金||998,830,200.00|963,000,000.00
分配股利、利润或偿付利息支付的现金||508,810,961.61|465,618,851.34
