page|124
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,342,345,780.30|1,309,957,293.32
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现||
page|125
金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|125.00|
收到其他与经营活动有关的现金|465,324,217.84|213,449,835.72
经营活动现金流入小计|1,807,670,123.14|1,523,407,129.04
购买商品、接受劳务支付的现金|1,194,954,009.73|1,550,357,804.49
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|217,440,850.17|158,767,825.76
支付的各项税费|80,989,563.44|93,318,095.89
支付其他与经营活动有关的现金|402,926,895.65|564,342,680.59
经营活动现金流出小计|1,896,311,318.99|2,366,786,406.73
经营活动产生的现金流量净额|-88,641,195.85|-843,379,277.69
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||15,019,351.53
处置固定资产、无形资产和其他长期资产收回的现金净额|1,248,224.02|1,497,500.00
处置子公司及其他营业单位收到的现金净额|9,147,705.46|
page|126
收到其他与投资活动有关的现金|111,497,763.31|116,646,696.51
投资活动现金流入小计|121,893,692.79|133,163,548.04
购建固定资产、无形资产和其他长期资产支付的现金|141,151,515.19|106,558,914.98
投资支付的现金|109,300,000.00|204,565,098.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|3,150,000.00|310,267,731.96
投资活动现金流出小计|253,601,515.19|621,391,744.94
投资活动产生的现金流量净额|-131,707,822.40|-488,228,196.90
三、筹资活动产生的现金流量：||
吸收投资收到的现金|917,070,000.00|31,228,790.00
其中：子公司吸收少数股东投资收到的现金|911,470,000.00|31,228,790.00
取得借款收到的现金|1,571,670,000.00|2,753,044,775.85
收到其他与筹资活动有关的现金|1,288,939,829.52|564,657,555.53
筹资活动现金流入小计|3,777,679,829.52|3,348,931,121.38
偿还债务支付的现金|2,407,519,949.04|1,826,011,660.08
分配股利、利润或偿付利息支付的现金|275,910,299.07|226,018,764.58
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,069,139,247.14|589,273,569.31
筹资活动现金流出小计|3,752,569,495.25|2,641,303,993.97
筹资活动产生的现金流量净额|25,110,334.27|707,627,127.41
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-195,238,683.98|-623,980,347.18
加：期初现金及现金等价物余额|347,154,334.00|971,134,681.18
六、期末现金及现金等价物余额|151,915,650.02|347,154,334.00
