page|64
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||412,564,219.59|301,265,079.56
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||20,854,891.14|
page|65
收到其他与经营活动有关的现金|七、78|28,680,134.45|3,002,432.07
经营活动现金流入小计||462,099,245.18|304,267,511.63
购买商品、接受劳务支付的现金||318,753,451.83|141,009,857.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||56,041,306.76|38,755,371.44
支付的各项税费||73,225,457.96|92,207,185.84
支付其他与经营活动有关的现金|七、78|105,220,654.45|36,181,338.89
经营活动现金流出小计||553,240,871.00|308,153,753.53
经营活动产生的现金流量净额||-91,141,625.82|-3,886,241.90
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,402,520,000.00|443,630,000.00
取得投资收益收到的现金||24,619,184.01|696,417.09
处置固定资产、无形资产和其他长期资产收回的现金净额||928,000.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,428,067,184.01|444,326,417.09
购建固定资产、无形资产和其他长期资产支付的现金||455,980,001.77|12,655,790.28
投资支付的现金||1,650,414,994.52|443,630,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|78,720,274.00|
投资活动现金流出小计||2,185,115,270.29|456,285,790.28
投资活动产生的现金流量净额||-757,048,086.28|-11,959,373.19
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||938,436,858.17
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||196,900,000.00|
收到其他与筹资活动有关的|||
page|66
现金|||
筹资活动现金流入小计||196,900,000.00|938,436,858.17
偿还债务支付的现金||20,000,000.00|
分配股利、利润或偿付利息支付的现金||23,593,007.90|50,008,020.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|9,542,452.19|36,098,814.92
筹资活动现金流出小计||53,135,460.09|86,106,834.92
筹资活动产生的现金流量净额||143,764,539.91|852,330,023.25
四、汇率变动对现金及现金等价物的影响||-2,655.76|-1,586.98
五、现金及现金等价物净增加额||-704,427,827.95|836,482,821.18
加：期初现金及现金等价物余额||919,541,510.29|83,058,689.11
六、期末现金及现金等价物余额||215,113,682.34|919,541,510.29
