page|105
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,828,757,835.32|1,546,329,466.28
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|10,767,910.24|13,883,641.68
收到其他与经营活动有关的现金|14,252,067.06|7,922,482.94
经营活动现金流入小计|1,853,777,812.62|1,568,135,590.90
购买商品、接受劳务支付的现金|1,174,647,313.19|1,018,317,730.69
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|355,263,513.00|312,137,652.81
支付的各项税费|81,186,365.49|72,063,004.50
支付其他与经营活动有关的现金|123,010,705.84|109,531,521.78
经营活动现金流出小计|1,734,107,897.53|1,512,049,909.78
经营活动产生的现金流量净额|119,669,915.10|56,085,681.12
二、投资活动产生的现金流量：||
收回投资收到的现金|2,464,655,369.72|7,376,948.51
取得投资收益收到的现金||87,945.55
page|106
处置固定资产、无形资产和其他长期资产收回的现金净额|88,000.00|42,477.88
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|2,464,743,369.72|7,507,371.94
购建固定资产、无形资产和其他长期资产支付的现金|89,081,531.39|155,791,860.39
投资支付的现金|2,369,880,000.00|588,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|2,458,961,531.39|743,791,860.39
投资活动产生的现金流量净额|5,781,838.33|-736,284,488.45
三、筹资活动产生的现金流量：||
吸收投资收到的现金||749,455,200.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|652,821,840.66|15,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|652,821,840.66|764,455,200.00
偿还债务支付的现金|15,000,000.00|45,000,000.00
分配股利、利润或偿付利息支付的现金|46,963,293.77|1,869,424.07
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|2,084,241.52|59,277,898.33
筹资活动现金流出小计|64,047,535.29|106,147,322.40
筹资活动产生的现金流量净额|588,774,305.37|658,307,877.60
四、汇率变动对现金及现金等价物的影响|-3,337,506.27|2,125,965.52
五、现金及现金等价物净增加额|710,888,552.53|-19,764,964.21
加：期初现金及现金等价物余额|154,930,789.85|174,695,754.06
六、期末现金及现金等价物余额|865,819,342.38|154,930,789.85
