page|48
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||417,209,616.52|544,714,789.22
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据||80,066,862.97|4,750,000.00
应收账款||579,519,022.77|744,778,621.95
应收款项融资||131,569,738.13|196,380,969.49
预付款项||133,936,353.77|127,667,464.48
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||40,897,852.76|42,580,032.27
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||293,707,077.88|311,613,615.31
合同资产|||
持有待售资产||383,891.65|383,891.65
一年内到期的非流动资产|||
其他流动资产||38,295,127.24|49,575,506.50
流动资产合计||1,715,585,543.69|2,022,444,890.87
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||604,823,031.99|633,328,176.87
其他权益工具投资||448,880,886.45|485,490,961.00
其他非流动金融资产|||
投资性房地产|||
固定资产||1,461,878,697.54|1,606,063,707.36
在建工程||1,499,449.95|11,326,667.72
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||232,333,444.38|294,835,559.98
开发支出|||
商誉||18,021,153.99|18,021,153.99
长期待摊费用||23,606,299.18|17,767,746.87
递延所得税资产||17,070,524.84|11,656,150.78
page|49
其他非流动资产||166,222,237.16|187,520,263.50
非流动资产合计||2,974,335,725.48|3,266,010,388.07
资产总计||4,689,921,269.17|5,288,455,278.94
流动负债：|||
短期借款||1,691,519,977.59|1,979,244,780.64
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||464,022,646.68|514,250,000.00
应付账款||272,782,732.56|422,984,508.66
预收款项|||128,325,297.63
合同负债||54,088,021.63|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||71,552,972.14|68,821,312.90
应交税费||19,602,848.91|41,699,014.58
其他应付款||134,160,209.18|152,763,710.88
其中：应付利息||79,501.87|436,087.50
应付股利|||1,647,752.95
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||3,560,208.84|63,760,773.36
其他流动负债||5,806,961.73|
流动负债合计||2,717,096,579.26|3,371,849,398.65
非流动负债：|||
保险合同准备金|||
长期借款||163,753,933.40|252,707,866.70
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||15,949,450.50|19,266,250.50
长期应付职工薪酬|||
预计负债|||
递延收益||21,820,564.61|24,694,196.30
递延所得税负债||24,602,444.42|26,483,090.03
其他非流动负债|||
非流动负债合计||226,126,392.93|323,151,403.53
负债合计||2,943,222,972.19|3,695,000,802.18
所有者权益（或股东权益）：|||
实收资本（或股本）||568,177,846.00|568,177,846.00
其他权益工具|||
其中：优先股|||
永续债|||
page|50
资本公积||582,536,002.37|577,496,992.74
减：库存股|||
其他综合收益||-35,494,907.95|8,944,033.55
专项储备||56,638,123.27|52,953,688.00
盈余公积||101,792,302.27|101,792,302.27
一般风险准备|||
未分配利润||410,391,312.38|241,406,792.01
归属于母公司所有者权益（或股东权益）合计||1,684,040,678.34|1,550,771,654.57
少数股东权益||62,657,618.64|42,682,822.19
所有者权益（或股东权益）合计||1,746,698,296.98|1,593,454,476.76
负债和所有者权益（或股东权益）总计||4,689,921,269.17|5,288,455,278.94
