page|116
项目|附注|2021 年度|2020 年度
一、营业总收入||545,339,075.07|509,970,348.03
其中：营业收入|（三十五）|545,339,075.07|509,970,348.03
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||647,191,550.33|472,217,533.38
其中：营业成本|（三十五）|195,639,310.81|197,827,824.12
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|（三十六）|2,561,597.35|2,267,997.29
销售费用|（三十七）|175,481,448.68|99,777,524.61
管理费用|（三十八）|112,652,592.62|66,499,277.22
研发费用|（三十九）|159,763,555.88|106,629,128.94
财务费用|（四十）|1,093,044.99|-784,218.80
其中：利息费用||1,975,619.22|330,600.47
利息收入||1,088,670.77|1,262,718.90
加：其他收益|（四十一）|11,304,575.20|9,873,071.44
page|117
投资收益（损失以“－”号填列）|（四十二）|-516,494.70|43,292,122.00
其中：对联营企业和合营企业的投资收益||-25,187,757.52|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|（四十三）|3,181,704.12|210,958.90
信用减值损失（损失以“-”号填列）|（四十四）|-1,239,173.75|-1,816,393.49
资产减值损失（损失以“-”号填列）|（四十五）|-310,073.53|-260,208.21
资产处置收益（损失以“－”号填列）|（四十六）|267,542.27|221,698.11
三、营业利润（亏损以“－”号填列）||-89,164,395.65|89,274,063.40
加：营业外收入|（四十七）|4,826,731.89|3,965,188.13
减：营业外支出|（四十八）|655,294.91|664,292.16
四、利润总额（亏损总额以“－”号填列）||-84,992,958.67|92,574,959.37
减：所得税费用|（四十九）|-17,418,263.47|1,456,609.20
五、净利润（净亏损以“－”号填列）||-67,574,695.20|91,118,350.17
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-67,574,695.20|91,118,350.17
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-59,538,422.60|93,683,729.67
2.少数股东损益（净亏损以“-”号填列）||-8,036,272.60|-2,565,379.50
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|118
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-67,574,695.20|91,118,350.17
（一）归属于母公司所有者的综合收益总额||-59,538,422.60|93,683,729.67
（二）归属于少数股东的综合收益总额||-8,036,272.60|-2,565,379.50
八、每股收益：|||
（一）基本每股收益(元/股)|（五十）|-0.15|0.24
（二）稀释每股收益(元/股)|（五十）|-0.15|0.24
