page|123
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,976,366,565.99|1,392,938,291.56
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||9,411,103.36|2,680,688.35
收到其他与经营活动有关的现金|七、78（1）|48,790,240.45|28,006,495.60
经营活动现金流入小计||2,034,567,909.80|1,423,625,475.51
购买商品、接受劳务支付的现金||784,268,208.49|400,362,880.58
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||470,124,949.51|381,008,754.80
支付的各项税费||127,849,646.02|109,264,242.01
支付其他与经营活动有关的现金|七、78（2）|479,438,885.73|301,717,537.59
page|124
经营活动现金流出小计||1,861,681,689.75|1,192,353,414.98
经营活动产生的现金流量净额||172,886,220.05|231,272,060.53
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,072,810,000.00|2,003,000,000.00
取得投资收益收到的现金||62,847,414.65|39,266,268.29
处置固定资产、无形资产和其他长期资产收回的现金净额||1,463,585.17|1,212,976.02
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|10,624.72|-
投资活动现金流入小计||3,137,131,624.54|2,043,479,244.31
购建固定资产、无形资产和其他长期资产支付的现金||164,748,646.56|162,108,849.47
投资支付的现金||2,726,572,563.75|2,044,470,249.99
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,891,321,210.31|2,206,579,099.46
投资活动产生的现金流量净额||245,810,414.23|-163,099,855.15
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||36,405,468.00|-
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||-
收到其他与筹资活动有关的现金|||-
筹资活动现金流入小计||36,405,468.00|-
偿还债务支付的现金|||-
分配股利、利润或偿付利息支付的现金||66,001,621.83|51,675,812.00
其中：子公司支付给少数股东的股利、利润||2,450,000.00|5,880,000.00
支付其他与筹资活动有关的现金|七、78（6）|36,419,136.87|-
筹资活动现金流出小计||102,420,758.70|51,675,812.00
筹资活动产生的现金流量净额||-66,015,290.70|-51,675,812.00
四、汇率变动对现金及现金等价物的影响||-30,643,738.64|-17,840,924.88
五、现金及现金等价物净增加额||322,037,604.94|-1,344,531.50
加：期初现金及现金等价物余额||645,423,238.99|646,767,770.49
page|125
六、期末现金及现金等价物余额||967,460,843.93|645,423,238.99
