page|101
项目|2020 年度|2019 年度
一、营业总收入|3,957,063,457.75|3,533,969,303.29
其中：营业收入|3,957,063,457.75|3,533,969,303.29
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|3,853,918,855.01|3,489,011,501.92
其中：营业成本|3,185,959,029.28|2,801,214,217.25
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
page|102
保单红利支出||
分保费用||
税金及附加|17,324,703.66|16,481,224.86
销售费用|166,400,991.51|198,766,077.27
管理费用|217,081,659.71|188,721,351.68
研发费用|200,911,586.41|202,895,962.79
财务费用|66,240,884.44|80,932,668.07
其中：利息费用|82,251,487.82|99,923,315.64
利息收入|16,776,591.15|18,539,756.44
加：其他收益|74,123,895.80|82,935,803.14
投资收益（损失以“－”号填列）|29,064,823.04|39,951,104.21
其中：对联营企业和合营企业的投资收益|8,818,760.10|8,604,275.50
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|668,002.72|
信用减值损失（损失以“-”号填列）|-12,752,717.09|-17,551,063.62
资产减值损失（损失以“-”号填列）|-46,616,789.05|-47,153,369.13
资产处置收益（损失以“-”号填列）|-310,771.60|-1,335,238.82
三、营业利润（亏损以“－”号填列）|147,321,046.56|101,805,037.15
加：营业外收入|5,274,177.60|2,623,332.98
减：营业外支出|2,998,847.00|1,888,637.27
四、利润总额（亏损总额以“－”号填列）|149,596,377.16|102,539,732.86
减：所得税费用|56,745,295.35|41,981,080.42
五、净利润（净亏损以“－”号填列）|92,851,081.81|60,558,652.44
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|92,851,081.81|60,558,652.44
page|103
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|86,797,716.53|53,590,455.47
2.少数股东损益|6,053,365.28|6,968,196.97
六、其他综合收益的税后净额|-46,336.05|289,014.49
归属母公司所有者的其他综合收益的税后净额|24,068.19|295,255.86
（一）不能重分类进损益的其他综合收益|1,725,840.00|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|1,725,840.00|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-1,701,771.81|295,255.86
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-1,701,771.81|295,255.86
7.其他||
归属于少数股东的其他综合收益的税后净额|-70,404.24|-6,241.37
七、综合收益总额|92,804,745.76|60,847,666.93
归属于母公司所有者的综合收益总额|86,821,784.72|53,885,711.33
page|104
归属于少数股东的综合收益总额|5,982,961.04|6,961,955.60
八、每股收益：||
（一）基本每股收益|0.14|0.09
（二）稀释每股收益|0.14|0.09
