page|134
项目|2021 年度|2020 年度
一、营业总收入|1,194,906,530.13|922,630,930.07
其中：营业收入|1,194,906,530.13|922,630,930.07
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|874,233,383.77|705,830,331.76
其中：营业成本|662,354,422.55|492,528,173.78
page|135
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|22,873,130.38|11,503,596.41
销售费用|32,768,132.30|23,724,484.05
管理费用|76,996,000.34|82,656,437.29
研发费用|76,830,551.59|54,747,562.96
财务费用|2,411,146.61|40,670,077.27
其中：利息费用|8,075,933.68|13,650,075.74
利息收入|21,792,954.11|3,558,026.42
加：其他收益|15,539,894.38|9,492,202.36
投资收益（损失以“－”号填列）|3,406,441.39|979,827.07
其中：对联营企业和合营企业的投资收益|537,541.39|979,827.07
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-1,590,223.97|1,629,700.00
信用减值损失（损失以“-”号填列）|-851,107.20|1,907,174.47
资产减值损失（损失以“-”号填列）|9,701,218.72|-15,918,053.27
资产处置收益（损失以“-”号填列）|82,596.49|-66,453.80
三、营业利润（亏损以“－”号填列）|346,961,966.17|214,824,995.14
加：营业外收入|1,382,145.37|2,746,832.86
减：营业外支出|1,389,171.69|799,369.98
四、利润总额（亏损总额以“－”号填列）|346,954,939.85|216,772,458.02
减：所得税费用|41,503,376.18|21,233,255.59
五、净利润（净亏损以“－”号填列）|305,451,563.67|195,539,202.43
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|305,451,563.67|195,539,202.43
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|310,856,595.18|202,054,919.34
page|136
2.少数股东损益|-5,405,031.51|-6,515,716.91
六、其他综合收益的税后净额|-1,673,843.75|177,586.49
归属母公司所有者的其他综合收益的税后净额|-1,673,843.75|177,586.49
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-1,673,843.75|177,586.49
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-1,673,843.75|177,586.49
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|303,777,719.92|195,716,788.92
归属于母公司所有者的综合收益总额|309,182,751.43|202,232,505.83
归属于少数股东的综合收益总额|-5,405,031.51|-6,515,716.91
八、每股收益：||
（一）基本每股收益|1.43|0.97
（二）稀释每股收益|1.42|0.97
