page|77
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||444,328,530.92|369,676,299.48
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||15,185,490.40|2,274,524.91
收到其他与经营活动有关的现金|七、76|14,564,810.82|11,101,459.66
经营活动现金流入小计||474,078,832.14|383,052,284.05
购买商品、接受劳务支付的现金||196,925,382.68|197,328,361.78
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||92,522,245.88|88,567,196.68
支付的各项税费||32,728,449.35|48,351,591.41
支付其他与经营活动有关的现金|七、76|48,249,142.99|41,716,318.02
page|78
经营活动现金流出小计||370,425,220.90|375,963,467.89
经营活动产生的现金流量净额||103,653,611.24|7,088,816.16
二、投资活动产生的现金流量：|||
收回投资收到的现金||357,000,000.00|885,000,000.00
取得投资收益收到的现金||2,316,854.79|6,549,404.56
处置固定资产、无形资产和其他长期资产收回的现金净额||117,247.19|89,870.24
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||359,434,101.98|891,639,274.80
购建固定资产、无形资产和其他长期资产支付的现金||165,074,284.27|153,393,252.93
投资支付的现金||357,000,000.00|885,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||522,074,284.27|1,038,393,252.93
投资活动产生的现金流量净额||-162,640,182.29|-146,753,978.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||35,000,000.00|20,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||35,000,000.00|20,000,000.00
偿还债务支付的现金||34,997,176.00|20,000,000.00
分配股利、利润或偿付利息支付的现金||21,990,791.57|19,297,335.38
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||56,987,967.57|39,297,335.38
筹资活动产生的现金流量净额||-21,987,967.57|-19,297,335.38
四、汇率变动对现金及现金等价物的影响||276,300.95|-120,987.90
五、现金及现金等价物净增加额||-80,698,237.67|-159,083,485.25
加：期初现金及现金等价物余额||148,183,543.50|307,267,028.75
六、期末现金及现金等价物余额||67,485,305.83|148,183,543.50
