page|93
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||12,045,452,826.73|13,370,818,376.60
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||111,333,021.43|38,166,668.74
收到其他与经营活动有关的现金|七、78|555,201,152.80|225,193,568.83
经营活动现金流入小计||12,711,987,000.96|13,634,178,614.17
购买商品、接受劳务支付的现金||2,933,809,652.90|2,068,070,606.27
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||264,856,067.69|238,506,553.99
支付的各项税费||1,535,864,010.75|975,459,464.42
支付其他与经营活动有关的现金|七、78|438,827,290.86|482,995,487.48
经营活动现金流出小计||5,173,357,022.20|3,765,032,112.16
经营活动产生的现金流量净额||7,538,629,978.76|9,869,146,502.01
二、投资活动产生的现金流量：|||
收回投资收到的现金||174,182,121.43|186,452,619.67
取得投资收益收到的现金||148,062,840.66|921,657.31
处置固定资产、无形资产和其他长期资产收回的现金净额||21,950.00|5,280.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|1,623,321,785.67|106,046,606.94
投资活动现金流入小计||1,945,588,697.76|293,426,163.92
购建固定资产、无形资产和其他长||7,153,571.83|10,940,919.97
page|94
期资产支付的现金|||
投资支付的现金||40,000,000.00|45,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|412,098,853.50|1,542,813,717.11
投资活动现金流出小计||459,252,425.33|1,598,754,637.08
投资活动产生的现金流量净额||1,486,336,272.43|-1,305,328,473.16
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,000,000,000.00|3,004,500,000.00
其中：子公司吸收少数股东投资收到的现金|||4,500,000.00
取得借款收到的现金||10,237,208,024.96|6,700,297,219.73
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||13,237,208,024.96|9,704,797,219.73
偿还债务支付的现金||19,818,843,569.02|12,026,476,746.69
分配股利、利润或偿付利息支付的现金||2,248,162,794.65|3,326,860,848.77
其中：子公司支付给少数股东的股利、利润||400,000,000.00|1,004,990,000.00
支付其他与筹资活动有关的现金|七、78|156,543,813.06|111,472,474.16
筹资活动现金流出小计||22,223,550,176.73|15,464,810,069.62
筹资活动产生的现金流量净额||-8,986,342,151.77|-5,760,012,849.89
四、汇率变动对现金及现金等价物的影响||2,445.53|47,669.00
五、现金及现金等价物净增加额||38,626,544.95|2,803,852,847.96
加：期初现金及现金等价物余额|七、79|4,891,184,956.42|2,087,332,108.46
六、期末现金及现金等价物余额||4,929,811,501.37|4,891,184,956.42
