page|57
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,025,057,305.85|1,838,358,470.79
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||120,881,627.78|80,561,938.58
收到其他与经营活动有关的现金||293,290,935.12|449,426,841.29
经营活动现金流入小计||2,439,229,868.75|2,368,347,250.66
购买商品、接受劳务支付的现金||1,126,030,784.12|1,083,303,213.05
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||426,759,400.78|367,676,496.15
支付的各项税费||118,286,210.82|86,058,370.02
支付其他与经营活动有关的现金||331,235,938.22|447,506,051.49
经营活动现金流出小计||2,002,312,333.94|1,984,544,130.71
经营活动产生的现金流量净额||436,917,534.81|383,803,119.95
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||922,141.70|374,245.83
处置固定资产、无形资产和其他长期资产收回的现金净额||45,268.60|300,300.00
处置子公司及其他营业单位收到的现金净额|||
page|58
收到其他与投资活动有关的现金|||301,700,000.00
投资活动现金流入小计||967,410.30|302,374,545.83
购建固定资产、无形资产和其他长期资产支付的现金||581,267,572.13|350,763,995.53
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||9,495,301.22
支付其他与投资活动有关的现金|||
投资活动现金流出小计||581,267,572.13|360,259,296.75
投资活动产生的现金流量净额||-580,300,161.83|-57,884,750.92
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||605,318,366.62|500,000,000.00
其中：子公司吸收少数股东投资收到的现金|||500,000,000.00
取得借款收到的现金||2,722,381,176.44|4,240,883,515.42
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||3,327,699,543.06|4,740,883,515.42
偿还债务支付的现金||4,138,504,939.51|3,998,604,110.43
分配股利、利润或偿付利息支付的现金||181,957,264.37|154,564,217.54
其中：子公司支付给少数股东的股利、利润||3,346,825.00|
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||4,320,462,203.88|4,153,168,327.97
筹资活动产生的现金流量净额||-992,762,660.82|587,715,187.45
四、汇率变动对现金及现金等价物的影响||1,980,204.19|-99,020.07
五、现金及现金等价物净增加额||-1,134,165,083.65|913,534,536.41
加：期初现金及现金等价物余额||1,571,271,595.62|657,737,059.21
六、期末现金及现金等价物余额||437,106,511.97|1,571,271,595.62
