page|101
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,226,728.48|1,940,048.55
收到的税费返还||12,583.81|35,430.06
收到其他与经营活动有关的现金|七.56|44,861.02|32,608.46
经营活动现金流入小计||2,284,173.31|2,008,087.07
购买商品、接受劳务支付的现金||1,625,945.19|1,483,503.12
支付给职工及为职工支付的现金||276,025.42|246,508.26
支付的各项税费||43,024.21|54,765.46
支付其他与经营活动有关的现金|七.56|35,856.54|21,230.77
经营活动现金流出小计||1,980,851.36|1,806,007.61
经营活动产生的现金流量净额|七.57|303,321.95|202,079.46
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,141,227.98|1,017,000.00
取得投资收益收到的现金||14,864.31|13,655.32
处置固定资产、无形资产和其他长期资产收回的现金净额||2,103.34|623.37
投资活动现金流入小计||1,158,195.63|1,031,278.69
购建固定资产、无形资产和其他长期资产支付的现金||113,742.63|66,384.22
投资支付的现金||1,339,007.97|1,197,549.65
投资活动现金流出小计||1,452,750.60|1,263,933.87
投资活动产生的现金流量净额||-294,554.97|-232,655.18
三、筹资活动产生的现金流量：|||
取得借款收到的现金||38,633.93|45,769.26
筹资活动现金流入小计||38,633.93|45,769.26
偿还债务支付的现金||44,137.86|
分配股利、利润或偿付利息支付的现金||32,367.12|26,692.67
其中：子公司支付给少数股东的股利、利润||0|0.06
支付其他与筹资活动有关的|七.56|9,011.01|0
page|102
现金|||
筹资活动现金流出小计||85,515.99|26,692.67
筹资活动产生的现金流量净额||-46,882.06|19,076.59
四、汇率变动对现金及现金等价物的影响||-2,004.09|-4,510.91
五、现金及现金等价物净增加额  七.57||-40,119.17|-16,010.04
加：期初现金及现金等价物余额|七.57|157,197.23|173,207.27
六、期末现金及现金等价物余额  七.57||117,078.06|157,197.23
