page|77
项目|附注|2019 年度|2018 年度
一、营业总收入||1,271,709,047.57|1,248,453,015.90
其中：营业收入||1,271,709,047.57|1,248,453,015.90
利息收入||0|0
已赚保费||0|0
手续费及佣金收入||0|0
二、营业总成本||1,363,777,983.20|1,197,917,473.92
其中：营业成本||1,047,214,892.83|937,090,623.25
利息支出||0|0
手续费及佣金支出||0|0
退保金||0|0
赔付支出净额||0|0
提取保险责任准备金净额||0|0
保单红利支出||0|0
分保费用||0|0
税金及附加||9,685,347.55|8,375,279.40
销售费用||86,899,831.88|49,248,364.95
管理费用||128,716,958.76|117,218,566.59
研发费用||54,125,597.98|59,686,426.19
财务费用||37,135,354.20|26,298,213.54
其中：利息费用||36,695,699.33|26,346,979.22
page|78
利息收入||5,126,334.43|2,582,191.93
加：其他收益||19,706,553.37|15,153,937.08
投资收益（损失以“－”号填列）||358,117.36|3,223,770.81
其中：对联营企业和合营企业的投资收益||0|0
以摊余成本计量的金融资产终止确认收益||0|0
汇兑收益（损失以“－”号填列）||0|0
净敞口套期收益（损失以“-”号填列）||0|0
公允价值变动收益（损失以“－”号填列）||127,883,666.43|0
信用减值损失（损失以“-”号填列）||-3,400,783.13|0
资产减值损失（损失以“-”号填列）||-190,043,377.23|-14,679,159.49
资产处置收益（损失以“－”号填列）||-233,426.60|-458,570.96
三、营业利润（亏损以“－”号填列）||-137,798,185.43|53,775,519.42
加：营业外收入||1,093,665.14|666,342.38
减：营业外支出||9,288,833.46|385,631.59
四、利润总额（亏损总额以“－”号填列）||-145,993,353.75|54,056,230.21
减：所得税费用||-4,373,089.82|1,641,366.80
五、净利润（净亏损以“－”号填列）||-141,620,263.93|52,414,863.41
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-141,620,263.93|52,414,863.41
2.终止经营净利润（净亏损以“－”号填列）||0|0
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-133,093,771.24|56,150,614.87
2.少数股东损益（净亏损以“-”号填列）||-8,526,492.69|-3,735,751.46
六、其他综合收益的税后净额||0|0
（一）归属母公司所有者的其他综合收益的税后净额||0|0
1．不能重分类进损益的其他综合收益||0|0
（1）重新计量设定受益计划变动额||0|0
（2）权益法下不能转损益的其他综合收益||0|0
（3）其他权益工具投资公允价值变动||0|0
（4）企业自身信用风险公允价值||0|0
page|79
变动|||
2．将重分类进损益的其他综合收益||0|0
（1）权益法下可转损益的其他综合收益||0|0
（2）其他债权投资公允价值变动||0|0
（3）可供出售金融资产公允价值变动损益||0|0
（4）金融资产重分类计入其他综合收益的金额||0|0
（5）持有至到期投资重分类为可供出售金融资产损益||0|0
（6）其他债权投资信用减值准备||0|0
（7）现金流量套期储备（现金流量套期损益的有效部分）||0|0
（8）外币财务报表折算差额||0|0
（9）其他||0|0
（二）归属于少数股东的其他综合收益的税后净额||0|0
七、综合收益总额||-141,620,263.93|52,414,863.41
（一）归属于母公司所有者的综合收益总额||-133,093,771.24|56,150,614.87
（二）归属于少数股东的综合收益总额||-8,526,492.69|-3,735,751.46
八、每股收益：|||
（一）基本每股收益(元/股)||-0.37|0.16
（二）稀释每股收益(元/股)||-0.37|0.16
