page|101
项目|附注|2020 年度|2019 年度
一、营业总收入||10,051,128,834.05|10,040,439,724.07
其中：营业收入||10,051,128,834.05|10,040,439,724.07
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,412,932,169.72|7,438,628,526.63
其中：营业成本||6,018,606,539.57|5,882,487,287.73
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||80,328,346.74|75,412,224.81
销售费用||517,846,532.13|725,481,678.94
管理费用||430,706,547.54|379,413,972.35
研发费用||401,181,690.28|393,094,962.55
财务费用||-35,737,486.54|-17,261,599.75
其中：利息费用||9,718,888.89|
利息收入||49,748,785.37|16,864,657.40
加：其他收益||127,179,310.75|66,182,957.84
投资收益（损失以“－”号填列）||52,002,600.70|106,179,759.10
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|102
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||-147,750.00
信用减值损失（损失以“-”号填列）||-7,435,665.10|23,657.64
资产减值损失（损失以“-”号填列）||-6,675,595.59|-1,371,769.05
资产处置收益（损失以“－”号填列）||-669,979.13|-3,929,202.33
三、营业利润（亏损以“－”号填列）||2,802,597,335.96|2,768,748,850.64
加：营业外收入||2,982,456.22|4,615,186.49
减：营业外支出||50,914,854.15|78,389,230.61
四、利润总额（亏损总额以“－”号填列）||2,754,664,938.03|2,694,974,806.52
减：所得税费用||441,234,863.89|391,252,130.08
五、净利润（净亏损以“－”号填列）||2,313,430,074.14|2,303,722,676.44
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,313,430,074.14|2,303,722,676.44
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,313,430,074.14|2,303,722,676.44
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||28,853,958.05|6,503.53
（一）归属母公司所有者的其他综合收益的税后净额||28,853,958.05|6,503.53
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||28,853,958.05|6,503.53
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
page|103
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备||28,871,218.29|
（6）外币财务报表折算差额||-17,260.24|6,503.53
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||2,342,284,032.19|2,303,729,179.97
（一）归属于母公司所有者的综合收益总额||2,342,284,032.19|2,303,729,179.97
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||3.89|4.27
（二）稀释每股收益(元/股)||3.89|4.27
