page|98
项目|2021 年度|2020 年度
一、营业总收入|2,881,552,747.12|2,232,754,482.14
其中：营业收入|2,881,552,747.12|2,232,754,482.14
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|2,725,002,282.03|2,033,006,195.70
其中：营业成本|2,303,805,898.49|1,681,270,871.07
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|7,871,293.84|6,849,480.57
销售费用|243,294,256.97|184,457,476.12
管理费用|104,602,425.30|89,264,813.40
研发费用|41,288,460.61|34,608,279.46
财务费用|24,139,946.82|36,555,275.08
其中：利息费用|16,460,166.09|20,374,348.97
利息收入|1,863,836.79|2,984,464.56
加：其他收益|7,819,756.19|10,217,008.65
投资收益（损失以“－”号填列）|11,038,968.23|-727,689.93
其中：对联营企业和合营企业的投资收益|15,977,501.10|-1,999,212.80
page|99
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|1,257,503.08|1,980.05
信用减值损失（损失以“-”号填列）|-4,220,035.00|-1,925,256.85
资产减值损失（损失以“-”号填列）|-11,372,443.55|-10,944,044.27
资产处置收益（损失以“-”号填列）|-32,989.03|0.00
三、营业利润（亏损以“－”号填列）|161,041,225.01|196,370,284.09
加：营业外收入|1,746,541.19|1,193,169.53
减：营业外支出|3,354,851.03|1,127,875.05
四、利润总额（亏损总额以“－”号填列）|159,432,915.17|196,435,578.57
减：所得税费用|32,947,077.07|45,016,453.91
五、净利润（净亏损以“－”号填列）|126,485,838.10|151,419,124.66
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|126,485,838.10|151,419,124.66
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|115,615,358.39|134,884,756.84
2.少数股东损益|10,870,479.71|16,534,367.82
六、其他综合收益的税后净额|-15,383,386.10|-20,004,063.44
归属母公司所有者的其他综合收益的税后净额|-12,967,450.19|-19,200,627.60
（一）不能重分类进损益的其他综合收益|2,572,731.40|-3,947,786.99
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其||
page|100
他综合收益||
3.其他权益工具投资公允价值变动|2,572,731.40|-3,947,786.99
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-15,540,181.59|-15,252,840.61
1.权益法下可转损益的其他综合收益|-1,592,866.81|-3,586,288.02
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-13,947,314.78|-11,666,552.59
7.其他||
归属于少数股东的其他综合收益的税后净额|-2,415,935.91|-803,435.84
七、综合收益总额|111,102,452.00|131,415,061.22
归属于母公司所有者的综合收益总额|102,647,908.20|115,684,129.24
归属于少数股东的综合收益总额|8,454,543.80|15,730,931.98
八、每股收益：||
（一）基本每股收益|0.39|0.500
（二）稀释每股收益|0.39|0.500
