page|94
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,453,301,092.15|4,627,664,220.02
page|95
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||51,149,787.74|4,156,242.01
收到其他与经营活动有关的现金|七、78|193,623,775.31|277,362,264.03
经营活动现金流入小计||4,698,074,655.20|4,909,182,726.06
购买商品、接受劳务支付的现金||1,266,387,484.34|2,686,923,574.51
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||340,414,137.52|322,447,138.49
支付的各项税费||169,244,436.88|387,527,069.53
支付其他与经营活动有关的现金|七、78|218,295,812.63|297,142,118.34
经营活动现金流出小计||1,994,341,871.37|3,694,039,900.87
经营活动产生的现金流量净额||2,703,732,783.83|1,215,142,825.19
二、投资活动产生的现金流量：|||
收回投资收到的现金|||30,000,000.00
取得投资收益收到的现金||18,334,595.55|26,629,676.40
处置固定资产、无形资产和其他长期资产收回的现金净额||16,514,165.57|8,347,247.38
处置子公司及其他营业单位收到的现金净额||181,643,337.88|221,603,777.28
收到其他与投资活动有关的现金|七、78|224,605,505.96|196,957,042.68
投资活动现金流入小计||441,097,604.96|483,537,743.74
page|96
购建固定资产、无形资产和其他长期资产支付的现金||2,116,506,288.07|2,059,860,578.45
投资支付的现金||175,180,364.63|43,129,321.95
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||9,311,779.47|53,890.34
支付其他与投资活动有关的现金|七、78|614,879.70|118,862,873.16
投资活动现金流出小计||2,301,613,311.87|2,221,906,663.90
投资活动产生的现金流量净额||-1,860,515,706.91|-1,738,368,920.16
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,464,660,963.58|287,447,163.88
其中：子公司吸收少数股东投资收到的现金||2,979,566.80|287,447,163.88
取得借款收到的现金||3,229,550,031.43|5,403,314,128.67
收到其他与筹资活动有关的现金|七、78|1,802,201,973.92|1,916,670,158.65
筹资活动现金流入小计||7,496,412,968.93|7,607,431,451.20
偿还债务支付的现金||4,251,358,811.13|3,611,769,398.09
分配股利、利润或偿付利息支付的现金||369,898,151.00|354,338,856.22
其中：子公司支付给少数股东的股利、利润||1,058,100.00|
支付其他与筹资活动有关的现金|七、78|2,652,561,014.70|3,162,229,887.48
筹资活动现金流出小计||7,273,817,976.83|7,128,338,141.79
筹资活动产生的现金流量净额||222,594,992.10|479,093,309.41
四、汇率变动对现金及现金等价物的影响||47,584.43|-208,072.54
五、现金及现金等价物净增加额||1,065,859,653.45|-44,340,858.10
加：期初现金及现金等价物余额||560,587,464.59|604,928,322.69
六、期末现金及现金等价物余额||1,626,447,118.04|560,587,464.59
