page|94
项目|2021 年度|2020 年度
一、营业总收入|1,719,839,340.01|1,512,040,747.76
其中：营业收入|1,719,839,340.01|1,512,040,747.76
page|95
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,618,216,905.04|1,400,271,290.93
其中：营业成本|1,077,956,432.96|1,031,835,795.76
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|8,585,121.32|7,643,458.07
销售费用|157,118,898.77|94,548,337.74
管理费用|123,490,981.12|89,237,781.40
研发费用|241,960,648.78|180,418,799.36
财务费用|9,104,822.09|-3,412,881.40
其中：利息费用|19,793,360.01|12,535,216.47
利息收入|13,761,086.86|17,292,413.26
加：其他收益|50,724,696.25|57,303,609.20
投资收益（损失以“－”号填列）|1,881,719.45|18,128,235.14
其中：对联营企业和合营企业的投资收益|1,877,852.57|2,045,971.17
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||104,063,931.11
信用减值损失（损失以“-”号填列）|-43,513,769.00|-28,168,994.68
资产减值损失（损失以“-”号填列）|-2,547,007.41|-211,282,429.71
page|96
资产处置收益（损失以“-”号填列）|-605,072.81|-751,473.40
三、营业利润（亏损以“－”号填列）|107,563,001.45|51,062,334.49
加：营业外收入|2,299,157.78|
减：营业外支出|2,667,448.00|1,290,678.95
四、利润总额（亏损总额以“－”号填列）|107,194,711.23|49,771,655.54
减：所得税费用|2,313,805.49|3,758,058.22
五、净利润（净亏损以“－”号填列）|104,880,905.74|46,013,597.32
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|104,880,905.74|46,013,597.32
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|104,588,251.03|40,281,193.58
2.少数股东损益|292,654.71|5,732,403.74
六、其他综合收益的税后净额|69,370,801.10|25,261,996.59
归属母公司所有者的其他综合收益的税后净额|69,370,801.10|25,261,996.59
（一）不能重分类进损益的其他综合收益|70,132,849.28|25,420,663.08
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|70,132,849.28|25,420,663.08
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-762,048.18|-158,666.49
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他||
page|97
综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-762,048.18|-158,666.49
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|174,251,706.84|71,275,593.91
归属于母公司所有者的综合收益总额|173,959,052.13|65,543,190.17
归属于少数股东的综合收益总额|292,654.71|5,732,403.74
八、每股收益：||
（一）基本每股收益|0.42|0.16
（二）稀释每股收益|0.42|0.16
