page|55
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|（一）|1,010,319,752.12|778,874,381.20
结算备付金|||
拆出资金|||
交易性金融资产|（二）|1,022,080,000.00|922,720,000.00
衍生金融资产|||
应收票据|||
应收账款|（五）|788,603,278.08|810,654,437.83
应收款项融资|（六）|2,000,000.00|500,000.00
预付款项|（七）|50,883,060.12|40,166,115.20
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|（八）|11,831,228.58|12,380,743.02
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|（九）|702,123,471.13|785,787,771.37
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|（十三）|121,248,640.02|124,491,802.06
流动资产合计||3,709,089,430.05|3,475,575,250.68
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|（十七）|18,615,477.10|
其他权益工具投资|||
其他非流动金融资产|（十九）|67,600,000.00|
投资性房地产|（二十）|352,495,008.21|359,770,048.99
固定资产|（二十一）|583,532,408.13|639,871,467.55
在建工程|（二十二）|4,093,830.36|4,247,711.41
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|（二十六）|64,220,303.20|59,470,436.18
开发支出|||
商誉|（二十八）|5,427,381.30|5,427,381.30
长期待摊费用|（二十九）|4,992,469.27|8,809,961.31
递延所得税资产|（三十）|74,866,848.64|93,684,987.34
page|56
其他非流动资产|（三十一）|42,372.00|
非流动资产合计||1,175,886,098.21|1,171,281,994.08
资产总计||4,884,975,528.26|4,646,857,244.76
流动负债：|||
短期借款|（三十二）|179,921,899.55|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|（三十五）|135,838,902.00|244,910,989.69
应付账款|（三十六）|732,173,934.34|678,210,071.51
预收款项|（三十七）|3,732,437.67|34,117,188.24
合同负债|（三十八）|47,836,856.92|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|（三十九）|61,901,172.64|68,125,965.34
应交税费|（四十）|66,330,002.44|55,353,613.58
其他应付款|（四十一）|91,059,499.21|97,498,094.09
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|（四十四）|29,889,342.48|21,031,156.39
流动负债合计||1,348,684,047.25|1,199,247,078.84
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|（五十一）|2,799,272.69|1,777,626.19
递延所得税负债|||
其他非流动负债|||
非流动负债合计||2,799,272.69|1,777,626.19
负债合计||1,351,483,319.94|1,201,024,705.03
所有者权益（或股东权益）：|||
实收资本（或股本）|（五十三）|576,200,800.00|576,200,800.00
其他权益工具|||
其中：优先股|||
page|57
永续债|||
资本公积|（五十五）|811,477,064.90|811,477,064.90
减：库存股|（五十六）|150,972,081.70|150,972,081.70
其他综合收益|||
专项储备|||
盈余公积|（五十九）|113,911,744.90|113,911,744.90
一般风险准备|||
未分配利润|（六十）|2,065,508,355.23|2,087,118,860.71
归属于母公司所有者权益（或股东权益）合计||3,416,125,883.33|3,437,736,388.81
少数股东权益||117,366,324.99|8,096,150.92
所有者权益（或股东权益）合计||3,533,492,208.32|3,445,832,539.73
负债和所有者权益（或股东权益）总计||4,884,975,528.26|4,646,857,244.76
