page|89
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||160,101,418.53|175,840,795.60
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||11,391,636.96|10,775,030.78
收到其他与经营活动有关的现金|七、76|13,678,373.38|12,176,918.13
经营活动现金流入小计||185,171,428.87|198,792,744.51
购买商品、接受劳务支付的现金||60,521,926.42|75,020,201.37
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的|||
page|90
现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||56,389,431.22|46,420,700.62
支付的各项税费||32,967,097.58|31,249,996.36
支付其他与经营活动有关的现金|七、76|21,157,635.47|14,958,255.61
经营活动现金流出小计||171,036,090.69|167,649,153.96
经营活动产生的现金流量净额||14,135,338.18|31,143,590.55
二、投资活动产生的现金流量：|||
收回投资收到的现金|||11,000,000.00
取得投资收益收到的现金|||166,871.26
处置固定资产、无形资产和其他长期资产收回的现金净额||64,000.00|418,300.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||64,000.00|11,585,171.26
购建固定资产、无形资产和其他长期资产支付的现金||31,720,697.85|5,759,274.85
投资支付的现金||368,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76|2,840,000.00|
投资活动现金流出小计||402,560,697.85|5,759,274.85
投资活动产生的现金流量净额||-402,496,697.85|5,825,896.41
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||481,110,054.06|480,000.00
其中：子公司吸收少数股东投资收到的现金|||480,000.00
取得借款收到的现金||73,800,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||554,910,054.06|480,000.00
偿还债务支付的现金||48,000,000.00|31,350,000.00
分配股利、利润或偿付利息支付的现金||51,211,226.58|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|24,536,206.77|500,000.00
page|91
筹资活动现金流出小计||123,747,433.35|31,850,000.00
筹资活动产生的现金流量净额||431,162,620.71|-31,370,000.00
四、汇率变动对现金及现金等价物的影响||-81,089.59|-465,733.55
五、现金及现金等价物净增加额||42,720,171.45|5,133,753.41
加：期初现金及现金等价物余额||68,932,714.44|63,798,961.03
六、期末现金及现金等价物余额||111,652,885.89|68,932,714.44
