page|70
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,754,415,995.43|3,866,900,614.99
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||34,401,542.53|74,538,552.82
收到其他与经营活动有关的现金|七、76|159,196,983.20|78,254,221.55
经营活动现金流入小计||1,948,014,521.16|4,019,693,389.36
购买商品、接受劳务支付的现金||1,980,414,551.76|3,059,074,052.06
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||269,768,084.66|223,402,330.16
支付的各项税费||95,577,509.75|89,038,987.32
支付其他与经营活动有关的现金|七、76|216,921,884.20|170,627,672.63
经营活动现金流出小计||2,562,682,030.37|3,542,143,042.17
|经营活动产生的现金流量净额  七、77|-614,667,509.21|477,550,347.19
二、投资活动产生的现金流量：|||
收回投资收到的现金||518,833,700.00|325,000,000.00
取得投资收益收到的现金||2,748,892.95|2,263,003.93
处置固定资产、无形资产和其他长期资产收回的现金净额||11,923,296.89|166,235.57
处置子公司及其他营业单位收到的现金净额|七、77|191,524,079.08|
收到其他与投资活动有关的现金|七、76|405,891,200.85|16,998,000.00
投资活动现金流入小计||1,130,921,169.77|344,427,239.50
购建固定资产、无形资产和其他长期资产支付的现金||16,068,134.25|20,504,963.16
投资支付的现金||1,102,000,000.00|280,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76|696,689.00|2,924,433.79
投资活动现金流出小计||1,118,764,823.25|303,429,396.95
page|71
投资活动产生的现金流量净额||12,156,346.52|40,997,842.55
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||553,688,390.40|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,834,545,530.59|2,779,740,000.00
收到其他与筹资活动有关的现金|七、76|1,001,676,376.00|174,699,763.64
筹资活动现金流入小计||4,389,910,296.99|2,954,439,763.64
偿还债务支付的现金||3,158,447,824.60|3,253,950,848.09
分配股利、利润或偿付利息支付的现金||88,039,065.50|185,119,344.06
其中：子公司支付给少数股东的股利、利润||32,830,000.00|
支付其他与筹资活动有关的现金|七、76|520,640,262.45|
筹资活动现金流出小计||3,767,127,152.55|3,439,070,192.15
筹资活动产生的现金流量净额||622,783,144.44|-484,630,428.51
四、汇率变动对现金及现金等价物的影响||-1,415,777.83|-4,381,200.00
五、现金及现金等价物净增加额||18,856,203.92|29,536,561.23
加：期初现金及现金等价物余额||364,235,520.02|334,698,958.79
六、期末现金及现金等价物余额||383,091,723.94|364,235,520.02
