page|105
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,668,197,681.66|2,596,906,500.13
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加||
page|106
额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|28,611,521.60|43,677,712.39
经营活动现金流入小计|2,696,809,203.26|2,640,584,212.52
购买商品、接受劳务支付的现金|2,690,389,226.75|1,933,500,936.41
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|111,142,791.23|77,080,320.59
支付的各项税费|249,223,171.35|178,349,636.46
支付其他与经营活动有关的现金|64,937,527.25|74,536,762.13
经营活动现金流出小计|3,115,692,716.58|2,263,467,655.59
经营活动产生的现金流量净额|-418,883,513.32|377,116,556.93
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|5,198,465.18|24,213.60
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|290,044,547.33|431,349,967.08
投资活动现金流入小计|295,243,012.51|431,374,180.68
购建固定资产、无形资产和其他|556,656,063.97|803,300,862.81
page|107
长期资产支付的现金||
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||24,961,000.00
支付其他与投资活动有关的现金|12,815,010.00|702,802,809.21
投资活动现金流出小计|569,471,073.97|1,531,064,672.02
投资活动产生的现金流量净额|-274,228,061.46|-1,099,690,491.34
三、筹资活动产生的现金流量：||
吸收投资收到的现金|1,044,146,392.88|49,486,502.91
其中：子公司吸收少数股东投资收到的现金||300,000.00
取得借款收到的现金|1,099,500,000.00|1,770,300,000.00
收到其他与筹资活动有关的现金|1,921,529,180.50|544,346,309.97
筹资活动现金流入小计|4,065,175,573.38|2,364,132,812.88
偿还债务支付的现金|1,200,880,000.00|680,000,000.00
分配股利、利润或偿付利息支付的现金|172,360,448.22|170,712,283.16
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,741,456,839.64|929,545,705.16
筹资活动现金流出小计|3,114,697,287.86|1,780,257,988.32
筹资活动产生的现金流量净额|950,478,285.52|583,874,824.56
四、汇率变动对现金及现金等价物的影响|11,059.91|
五、现金及现金等价物净增加额|257,377,770.65|-138,699,109.85
加：期初现金及现金等价物余额|227,506,616.97|366,205,726.82
六、期末现金及现金等价物余额|484,884,387.62|227,506,616.97
