page|103
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|4,377,264,141.62|3,871,139,777.23
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|16,786,273.06|9,488,661.18
经营活动现金流入小计|4,394,050,414.68|3,880,628,438.41
购买商品、接受劳务支付的现金|3,814,136,544.73|3,753,029,199.71
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
page|104
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|123,013,112.49|99,605,056.10
支付的各项税费|166,132,853.90|140,732,737.97
支付其他与经营活动有关的现金|224,789,941.93|132,767,981.28
经营活动现金流出小计|4,328,072,453.05|4,126,134,975.06
经营活动产生的现金流量净额|65,977,961.63|-245,506,536.65
二、投资活动产生的现金流量：||
收回投资收到的现金||9,922,947.00
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额||87,378.64
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|1,996,968,244.72|885,863,534.34
投资活动现金流入小计|1,996,968,244.72|895,873,859.98
购建固定资产、无形资产和其他长期资产支付的现金|107,423,471.40|246,071,526.56
投资支付的现金|3,500,000.00|17,494,700.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|31,320,000.00|
支付其他与投资活动有关的现金|1,985,899,800.00|880,000,000.00
投资活动现金流出小计|2,128,143,271.40|1,143,566,226.56
投资活动产生的现金流量净额|-131,175,026.68|-247,692,366.58
三、筹资活动产生的现金流量：||
吸收投资收到的现金|539,200,000.00|1,000,000.00
其中：子公司吸收少数股东投资收到的现金|1,000,000.00|1,000,000.00
取得借款收到的现金|1,652,614,993.68|1,590,000,000.00
收到其他与筹资活动有关的现金||
page|105
筹资活动现金流入小计|2,191,814,993.68|1,591,000,000.00
偿还债务支付的现金|1,761,000,000.00|1,240,500,000.00
分配股利、利润或偿付利息支付的现金|98,631,871.88|103,872,983.88
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||890,000.00
筹资活动现金流出小计|1,859,631,871.88|1,345,262,983.88
筹资活动产生的现金流量净额|332,183,121.80|245,737,016.12
四、汇率变动对现金及现金等价物的影响|-126,619.11|12,764.72
五、现金及现金等价物净增加额|266,859,437.64|-247,449,122.39
加：期初现金及现金等价物余额|1,006,921,932.12|1,254,371,054.51
六、期末现金及现金等价物余额|1,273,781,369.76|1,006,921,932.12
