page|73
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,579,826,695.53|1,540,165,896.09
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|74
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||155,448.03|
收到其他与经营活动有关的现金|七、76、（1）|87,770,674.16|65,855,446.00
经营活动现金流入小计||1,667,752,817.72|1,606,021,342.09
购买商品、接受劳务支付的现金||1,190,620,795.75|1,230,880,446.80
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||110,580,021.43|98,234,082.30
支付的各项税费||100,744,228.99|67,895,155.28
支付其他与经营活动有关的现金|七、76、（2）|164,053,080.33|140,221,087.96
经营活动现金流出小计||1,565,998,126.50|1,537,230,772.34
经营活动产生的现金流量净额||101,754,691.22|68,790,569.75
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||4,371,931.48|7,222,854.80
处置固定资产、无形资产和其他长期资产收回的现金净额||1,855,665.42|786,860.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76、（3）|420,000,000.00|480,000,000.00
投资活动现金流入小计||426,227,596.90|488,009,714.80
购建固定资产、无形资产和其他长期资产支付的现金||39,304,686.79|70,664,445.27
投资支付的现金|||
质押贷款净增加额|||
page|75
取得子公司及其他营业单位支付的现金净额||2,854,222.87|
支付其他与投资活动有关的现金|七、76、（4）|345,000,000.00|345,000,000.00
投资活动现金流出小计||387,158,909.66|415,664,445.27
投资活动产生的现金流量净额||39,068,687.24|72,345,269.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||107,000,000.00|136,000,000.00
收到其他与筹资活动有关的现金|七、76、（5）||511,061.41
筹资活动现金流入小计||107,000,000.00|136,511,061.41
偿还债务支付的现金||166,000,000.00|155,810,464.44
分配股利、利润或偿付利息支付的现金||47,793,569.28|41,554,421.33
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76、（6）||511,061.41
筹资活动现金流出小计||213,793,569.28|197,875,947.18
筹资活动产生的现金流量净额||-106,793,569.28|-61,364,885.77
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||34,029,809.18|79,770,953.51
加：期初现金及现金等价物余额||194,681,833.03|114,910,879.52
六、期末现金及现金等价物余额||228,711,642.21|194,681,833.03
