page|82
项目|2020 年度|2019 年度
一、营业总收入|900,870,236.02|856,013,371.94
其中：营业收入|900,870,236.02|856,013,371.94
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|813,726,078.02|750,889,174.87
其中：营业成本|762,381,864.03|704,728,261.04
利息支出||
手续费及佣金支出||
page|83
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|2,657,366.63|2,837,905.19
销售费用|7,383,367.64|9,664,107.47
管理费用|16,957,036.29|18,007,353.93
研发费用|16,546,256.72|9,755,071.71
财务费用|7,800,186.71|5,896,475.53
其中：利息费用|7,959,857.71|5,488,388.39
利息收入|216,848.27|170,350.55
加：其他收益|5,523,176.13|3,827,479.76
投资收益（损失以“－”号填列）||
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-13,226,830.62|-8,105,498.54
资产减值损失（损失以“-”号填列）|-86,084.23|-85,802.59
资产处置收益（损失以“-”号填列）|375.67|-46,731.44
三、营业利润（亏损以“－”号填列）|79,354,794.95|100,713,644.26
加：营业外收入||
减：营业外支出||3,000,863.71
四、利润总额（亏损总额以“－”号填列）|79,354,794.95|97,712,780.55
减：所得税费用|7,226,923.34|11,856,382.20
五、净利润（净亏损以“－”号填列）|72,127,871.61|85,856,398.35
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|72,127,871.61|85,856,398.35
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|70,398,942.90|81,941,938.77
2.少数股东损益|1,728,928.71|3,914,459.58
page|84
六、其他综合收益的税后净额|-6,652,410.37|1,625,722.43
归属母公司所有者的其他综合收益的税后净额|-6,652,410.37|1,625,722.43
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-6,652,410.37|1,625,722.43
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-6,652,410.37|1,625,722.43
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|65,475,461.24|87,482,120.78
归属于母公司所有者的综合收益总额|63,746,532.53|83,567,661.20
归属于少数股东的综合收益总额|1,728,928.71|3,914,459.58
八、每股收益：||
（一）基本每股收益|1.17|1.37
（二）稀释每股收益|1.17|1.37
