page|68
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||18,107,651,347.70|17,115,248,309.73
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||458,183.81|
收到其他与经营活动有关的现金||316,195,451.27|205,522,058.62
经营活动现金流入小计||18,424,304,982.78|17,320,770,368.35
购买商品、接受劳务支付的现金||4,387,231,651.05|2,689,293,856.65
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||8,589,595,721.54|8,511,722,896.72
支付的各项税费||2,913,123,447.60|2,746,384,739.85
支付其他与经营活动有关的现金||764,148,652.36|506,277,860.89
经营活动现金流出小计||16,654,099,472.55|14,453,679,354.11
经营活动产生的现金流量净额||1,770,205,510.23|2,867,091,014.24
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||40,038,483.90|49,480,687.99
处置固定资产、无形资产和其他长期资||1,643,900.00|
page|69
产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||5,207,786,763.06|3,678,703,586.12
投资活动现金流入小计||5,249,469,146.96|3,728,184,274.11
购建固定资产、无形资产和其他长期资产支付的现金||2,328,020,394.41|1,003,135,679.53
投资支付的现金||700,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||5,488,435,866.07|5,359,011,541.17
投资活动现金流出小计||8,516,456,260.48|6,362,147,220.70
投资活动产生的现金流量净额||-3,266,987,113.52|-2,633,962,946.59
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||504,835,000.00|
其中：子公司吸收少数股东投资收到的现金||5,660,000.00|
取得借款收到的现金||9,871,490,000.00|10,000,175,000.00
收到其他与筹资活动有关的现金||1,105,400,000.00|752,020,000.00
筹资活动现金流入小计||11,481,725,000.00|10,752,195,000.00
偿还债务支付的现金||8,965,100,000.00|7,610,151,771.60
分配股利、利润或偿付利息支付的现金||1,146,894,682.72|1,083,088,293.88
其中：子公司支付给少数股东的股利、利润||59,100,374.77|58,476,773.97
支付其他与筹资活动有关的现金||874,795,889.94|257,748,050.31
筹资活动现金流出小计||10,986,790,572.66|8,950,988,115.79
筹资活动产生的现金流量净额||494,934,427.34|1,801,206,884.21
四、汇率变动对现金及现金等价物的影响||1,979,904.73|
五、现金及现金等价物净增加额||-999,867,271.22|2,034,334,951.86
加：期初现金及现金等价物余额||7,360,789,850.53|5,326,454,898.67
六、期末现金及现金等价物余额||6,360,922,579.31|7,360,789,850.53
