page|96
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,899,780,941.69|2,171,230,678.01
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|480,433.08|22,948,770.80
收到其他与经营活动有关的现金|171,430,550.79|77,573,397.05
经营活动现金流入小计|3,071,691,925.56|2,271,752,845.86
购买商品、接受劳务支付的现金|469,691,973.56|293,301,767.18
page|97
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|490,523,129.36|360,332,836.87
支付的各项税费|428,103,076.91|320,631,163.66
支付其他与经营活动有关的现金|433,959,148.52|339,998,307.68
经营活动现金流出小计|1,822,277,328.35|1,314,264,075.39
经营活动产生的现金流量净额|1,249,414,597.21|957,488,770.47
二、投资活动产生的现金流量：||
收回投资收到的现金|4,391,000,100.00|1,310,000,000.00
取得投资收益收到的现金|28,704,497.70|15,193,889.12
处置固定资产、无形资产和其他长期资产收回的现金净额|987,300.00|814,200.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|4,420,691,897.70|1,326,008,089.12
购建固定资产、无形资产和其他长期资产支付的现金|537,411,662.51|357,114,118.25
投资支付的现金|4,553,500,100.00|1,310,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|5,090,911,762.51|1,667,114,118.25
投资活动产生的现金流量净额|-670,219,864.81|-341,106,029.13
三、筹资活动产生的现金流量：||
吸收投资收到的现金|195,092,054.02|73,067,792.25
其中：子公司吸收少数股东投资收到的现金||1,000,000.00
取得借款收到的现金||
page|98
发行债券收到的现金|998,301,886.79|
收到其他与筹资活动有关的现金|8,943,481.19|
筹资活动现金流入小计|1,202,337,422.00|73,067,792.25
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|531,015,518.88|377,809,013.70
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|506,146,730.18|8,286,288.60
筹资活动现金流出小计|1,037,162,249.06|386,095,302.30
筹资活动产生的现金流量净额|165,175,172.94|-313,027,510.05
四、汇率变动对现金及现金等价物的影响|-4.81|-35,501.97
五、现金及现金等价物净增加额|744,369,900.53|303,319,729.32
加：期初现金及现金等价物余额|1,570,049,615.09|1,266,729,885.77
六、期末现金及现金等价物余额|2,314,419,515.62|1,570,049,615.09
