page|91
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,020,444,948.56|458,707,841.66
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|61,325,585.81|14,684,780.48
经营活动现金流入小计|1,081,770,534.37|473,392,622.14
购买商品、接受劳务支付的现金|550,772,495.18|444,899,224.86
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|55,903,327.38|38,169,814.28
支付的各项税费|54,630,699.99|53,925,986.09
支付其他与经营活动有关的现金|46,693,317.37|9,892,972.37
经营活动现金流出小计|707,999,839.92|546,887,997.60
经营活动产生的现金流量净额|373,770,694.45|-73,495,375.46
二、投资活动产生的现金流量：||
page|92
收回投资收到的现金|50,000,000.00|1,420,000,000.00
取得投资收益收到的现金|494,604.31|14,402,390.29
处置固定资产、无形资产和其他长期资产收回的现金净额|167,700.00|3,600.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|50,662,304.31|1,434,405,990.29
购建固定资产、无形资产和其他长期资产支付的现金|136,534,300.84|161,502,872.75
投资支付的现金|130,000,000.00|1,005,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|266,534,300.84|1,166,502,872.75
投资活动产生的现金流量净额|-215,871,996.53|267,903,117.54
三、筹资活动产生的现金流量：||
吸收投资收到的现金|14,700,000.00|
其中：子公司吸收少数股东投资收到的现金|14,700,000.00|
取得借款收到的现金|892,990,067.46|
收到其他与筹资活动有关的现金|1,000,000.00|1,000,000.00
筹资活动现金流入小计|908,690,067.46|1,000,000.00
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|41,126,500.00|49,550,000.00
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|17,207,895.23|3,200,000.00
筹资活动现金流出小计|58,334,395.23|52,750,000.00
筹资活动产生的现金流量净额|850,355,672.23|-51,750,000.00
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|1,008,254,370.15|142,657,742.08
加：期初现金及现金等价物余额|363,342,237.34|220,684,495.26
page|93
六、期末现金及现金等价物余额|1,371,596,607.49|363,342,237.34
