page|69
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,895,306,052.12|2,019,076,411.69
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,970,037.95|397,148.63
收到其他与经营活动有关的现金||182,768,616.17|175,693,739.29
经营活动现金流入小计||2,080,044,706.24|2,195,167,299.61
购买商品、接受劳务支付的现金||590,689,037.29|567,164,546.72
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||685,442,615.50|732,369,642.00
支付的各项税费||42,486,516.22|41,238,451.60
支付其他与经营活动有关的现金||155,425,968.96|134,853,117.75
经营活动现金流出小计||1,474,044,137.97|1,475,625,758.07
经营活动产生的现金流量净额||606,000,568.27|719,541,541.54
二、投资活动产生的现金流量：|||
收回投资收到的现金||11,808,240.11|
取得投资收益收到的现金||34,337,606.32|42,336,407.70
处置固定资产、无形资产和其||14,878,444.04|8,185,413.65
page|70
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||300,000,000.00|
投资活动现金流入小计||361,024,290.47|50,521,821.35
购建固定资产、无形资产和其他长期资产支付的现金||1,557,655,034.25|1,496,383,820.86
投资支付的现金||28,400,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||300,000,000
投资活动现金流出小计||1,586,055,034.25|1,796,383,820.86
投资活动产生的现金流量净额||-1,225,030,743.78|-1,745,861,999.51
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,501,000,000.00|1,834,200,000.00
收到其他与筹资活动有关的现金||77,758,787.15|131,787,672.64
筹资活动现金流入小计||2,578,758,787.15|1,965,987,672.64
偿还债务支付的现金||1,223,000,000.00|511,500,000.00
分配股利、利润或偿付利息支付的现金||100,937,442.39|171,657,651.42
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||405,032,181.75|318,748,044.90
筹资活动现金流出小计||1,728,969,624.14|1,001,905,696.32
筹资活动产生的现金流量净额||849,789,163.01|964,081,976.32
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||230,758,987.50|-62,238,481.65
加：期初现金及现金等价物余额||625,719,315.08|687,957,796.73
六、期末现金及现金等价物余额||856,478,302.58|625,719,315.08
