page|148
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,996,697,837.71|2,143,411,204.14
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
page|149
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|505,863.00|410,882.41
收到其他与经营活动有关的现金|181,836,009.58|66,848,060.03
经营活动现金流入小计|2,179,039,710.29|2,210,670,146.58
购买商品、接受劳务支付的现金|1,013,535,490.95|1,084,566,103.52
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|375,150,335.15|388,081,532.82
支付的各项税费|149,014,408.29|160,493,971.39
支付其他与经营活动有关的现金|413,712,726.47|267,693,815.69
经营活动现金流出小计|1,951,412,960.86|1,900,835,423.42
经营活动产生的现金流量净额|227,626,749.43|309,834,723.16
二、投资活动产生的现金流量：||
收回投资收到的现金|2,421,316,489.42|2,228,000,000.00
取得投资收益收到的现金|32,710,809.53|34,871,019.21
page|150
处置固定资产、无形资产和其他长期资产收回的现金净额|79,800.90|59,915.50
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|2,454,107,099.85|2,262,930,934.71
购建固定资产、无形资产和其他长期资产支付的现金|119,037,766.21|104,077,798.76
投资支付的现金|2,409,584,048.00|2,247,700,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|2,528,621,814.21|2,351,777,798.76
投资活动产生的现金流量净额|-74,514,714.36|-88,846,864.05
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|400,000.00|59,227,777.78
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|400,000.00|59,227,777.78
偿还债务支付的现金|50,000,000.00|30,000,000.00
分配股利、利润或偿付利息支付的现金|82,886,934.60|37,853,796.89
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||55,015,405.17
筹资活动现金流出小计|132,886,934.60|122,869,202.06
page|151
筹资活动产生的现金流量净额|-132,486,934.60|-63,641,424.28
四、汇率变动对现金及现金等价物的影响|-68,992.50|-27,510.47
五、现金及现金等价物净增加额|20,556,107.97|157,318,924.36
加：期初现金及现金等价物余额|404,115,135.25|246,796,210.89
六、期末现金及现金等价物余额|424,671,243.22|404,115,135.25
