page|74
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,667,863,840.47|4,972,760,876.40
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||26,496,313.39|85,826,029.18
收到其他与经营活动有关的现金||35,022,475.77|20,709,630.44
经营活动现金流入小计||3,729,382,629.63|5,079,296,536.02
购买商品、接受劳务支付的现金||2,405,874,541.42|4,070,972,777.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||326,095,996.66|375,322,722.99
支付的各项税费||138,493,467.28|140,687,539.66
支付其他与经营活动有关的现金||499,384,258.31|375,787,336.51
经营活动现金流出小计||3,369,848,263.67|4,962,770,376.52
经营活动产生的现金流量净额||359,534,365.96|116,526,159.50
page|75
二、投资活动产生的现金流量：|||
收回投资收到的现金||4,375,000.00|6,189,368.17
取得投资收益收到的现金||37,278,301.61|40,867,425.32
处置固定资产、无形资产和其他长期资产收回的现金净额||14,894,291.54|24,955,600.20
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||372,694,263.12|227,594,875.15
投资活动现金流入小计||429,241,856.27|299,607,268.84
购建固定资产、无形资产和其他长期资产支付的现金||44,716,733.91|68,203,015.94
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||205,167,930.94|164,236,579.35
投资活动现金流出小计||249,884,664.85|232,439,595.29
投资活动产生的现金流量净额||179,357,191.42|67,167,673.55
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,323,694,637.39|2,851,844,121.29
收到其他与筹资活动有关的现金||283,225,823.74|266,100,000.00
筹资活动现金流入小计||2,606,920,461.13|3,117,944,121.29
偿还债务支付的现金||2,904,895,508.46|3,218,840,375.92
分配股利、利润或偿付利息支付的现金||84,239,353.36|186,835,130.79
其中：子公司支付给少数股东的股利、利润||10,000,000.00|9,200,000.00
支付其他与筹资活动有关的现金||150,520,571.74|7,560,722.40
筹资活动现金流出小计||3,139,655,433.56|3,413,236,229.11
筹资活动产生的现金流量净额||-532,734,972.43|-295,292,107.82
四、汇率变动对现金及现金等价物的影响||8,473,362.80|3,578,608.22
五、现金及现金等价物净增加额||14,629,947.75|-108,019,666.55
加：期初现金及现金等价物余额||165,866,442.98|273,886,109.53
六、期末现金及现金等价物余额||180,496,390.73|165,866,442.98
