page|65
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||563,514,060.92|402,331,219.82
结算备付金|||
拆出资金|||
page|66
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||4,423,284.00|7,719,755.38
应收账款||1,693,257,661.76|2,045,408,278.60
应收款项融资|||
预付款项||195,430,468.99|241,441,466.78
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||60,603,956.60|108,133,843.14
其中：应收利息|||22,055,794.21
应收股利|||
买入返售金融资产|||
存货||1,241,999,504.04|1,494,230,336.34
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||119,269,989.52|378,607,274.43
流动资产合计||3,878,498,925.83|4,677,872,174.49
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||234,406,884.02
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资||234,406,884.02|
其他非流动金融资产||5,202,000.00|
投资性房地产||3,563,018.20|3,707,072.20
固定资产||858,246,524.07|954,253,352.51
在建工程||9,853,361.93|11,298,047.43
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||82,318,511.49|84,423,445.97
开发支出|||
商誉||94,882,750.73|434,675,250.05
长期待摊费用||39,694,139.90|45,222,781.44
递延所得税资产||111,715,902.65|83,347,557.34
其他非流动资产||76,246,631.21|158,311,117.43
非流动资产合计||1,516,129,724.20|2,009,645,508.39
资产总计||5,394,628,650.03|6,687,517,682.88
流动负债：|||
短期借款||1,455,266,482.27|1,825,685,253.34
向中央银行借款|||
page|67
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据||506,750,351.64|218,105,746.40
应付账款||1,107,370,438.05|1,095,401,869.86
预收款项||54,348,910.36|112,317,673.31
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||66,947,458.59|51,671,079.71
应交税费||55,736,124.36|71,878,866.01
其他应付款||144,478,028.55|121,935,130.64
其中：应付利息||7,505,680.47|2,788,716.16
应付股利||10,800,000.00|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||78,160,000.00|87,732,100.00
其他流动负债||60,223,983.87|62,610,903.06
流动负债合计||3,529,281,777.69|3,647,338,622.33
非流动负债：|||
保险合同准备金|||
长期借款||163,050,000.00|299,510,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||27,750,000.00|92,500,000.00
长期应付职工薪酬|||
预计负债|||
递延收益||11,205,456.51|11,450,484.27
递延所得税负债||7,173,020.99|7,594,538.32
其他非流动负债||21,703,013.70|
非流动负债合计||230,881,491.20|411,055,022.59
负债合计||3,760,163,268.89|4,058,393,644.92
所有者权益（或股东权益）：|||
实收资本（或股本）||892,724,964.00|892,724,964.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||969,121,778.52|969,121,778.52
减：库存股|||
其他综合收益||1,194,033.30|961,187.27
专项储备|||
page|68
盈余公积||70,970,194.45|70,970,194.45
一般风险准备|||
未分配利润||-364,118,118.26|621,269,219.14
归属于母公司所有者权益（或股东权益）合计||1,569,892,852.01|2,555,047,343.38
少数股东权益||64,572,529.13|74,076,694.58
所有者权益（或股东权益）合计||1,634,465,381.14|2,629,124,037.96
负债和所有者权益（或股东权益）总计||5,394,628,650.03|6,687,517,682.88
