page|110
项目|附注|2019 年度|2018 年度
一、营业总收入||1,556,985,105.98|6,759,565,820.36
其中：营业收入||1,556,985,105.98|6,759,565,820.36
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,043,002,451.71|6,566,582,322.63
其中：营业成本||1,550,744,992.34|6,116,617,137.51
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||11,267,529.22|21,277,357.49
销售费用||50,291,080.62|44,574,538.14
管理费用||160,653,154.13|151,242,477.76
研发费用||133,058,192.36|124,449,915.89
page|111
财务费用||136,987,503.04|108,420,895.84
其中：利息费用||148,310,424.04|145,541,924.84
利息收入||14,889,300.00|13,039,887.66
加：其他收益||31,947,302.16|83,798,457.42
投资收益（损失以“－”号填列）||834,590.36|3,551,950.26
其中：对联营企业和合营企业的投资收益||834,590.36|1,875,733.16
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-7,564,379.49|
信用减值损失（损失以“-”号填列）||-209,517,117.20|
资产减值损失（损失以“-”号填列）||-2,403,205,485.59|-492,789,569.95
资产处置收益（损失以“－”号填列）||-43,943.58|74,397.88
三、营业利润（亏损以“－”号填列）||-3,073,566,379.07|-212,381,266.66
加：营业外收入||14,306,304.34|513,651.81
减：营业外支出||23,968,132.08|1,113,558.09
四、利润总额（亏损总额以“－”号填列）||-3,083,228,206.81|-212,981,172.94
减：所得税费用||-36,110,729.74|54,174,557.44
五、净利润（净亏损以“－”号填列）||-3,047,117,477.07|-267,155,730.38
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-3,047,092,689.23|-267,155,730.38
2.终止经营净利润（净亏损以“－”号填列）||-24,787.84|
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-3,047,028,370.76|-267,155,730.38
2.少数股东损益（净亏损以“-”号填列）||-89,106.31|
六、其他综合收益的税后净额||-17,259,655.75|2,563,206.29
（一）归属母公司所有者的其他综合收益的税后净额||-17,259,655.75|2,563,206.29
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-17,259,655.75|2,563,206.29
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损|||
page|112
益的有效部分）|||
（8）外币财务报表折算差额||-17,259,655.75|2,563,206.29
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-3,064,377,132.82|-264,592,524.09
（一）归属于母公司所有者的综合收益总额||-3,064,288,026.51|-264,592,524.09
（二）归属于少数股东的综合收益总额||-89,106.31|
八、每股收益：|||
（一）基本每股收益(元/股)||-4.8906|-0.4285
（二）稀释每股收益(元/股)||-4.8906|-0.4285
