page|126
项目|2021 年度|2020 年度
一、营业总收入|3,175,249,438.44|2,735,645,260.03
其中：营业收入|3,175,249,438.44|2,735,645,260.03
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|3,221,429,395.49|2,698,751,742.15
其中：营业成本|2,759,413,866.95|2,305,277,654.58
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|2,541,076.51|4,600,088.96
销售费用|146,188,003.26|99,812,048.78
管理费用|145,481,891.29|172,517,053.69
研发费用|141,960,453.70|96,798,083.04
财务费用|25,844,103.78|19,746,813.10
其中：利息费用|27,135,310.99|25,895,002.15
利息收入|11,589,335.90|11,516,313.57
加：其他收益|44,194,362.08|25,643,220.22
投资收益（损失以“－”号填列）|16,538,994.72|58,994,826.87
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|1,787,486.76|-24,939,971.40
page|127
信用减值损失（损失以“-”号填列）|37,952,228.75|23,707,749.68
资产减值损失（损失以“-”号填列）|-284,954,273.74|-789,488.32
资产处置收益（损失以“-”号填列）|-205,521.87|-492,810.36
三、营业利润（亏损以“－”号填列）|-230,866,680.35|119,017,044.57
加：营业外收入|1,514,300.11|3,833,289.24
减：营业外支出|1,362,113.70|5,166,660.80
四、利润总额（亏损总额以“－”号填列）|-230,714,493.94|117,683,673.01
减：所得税费用|13,166,479.89|15,285,314.02
五、净利润（净亏损以“－”号填列）|-243,880,973.83|102,398,358.99
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-243,880,973.83|102,398,358.99
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|-238,113,811.08|101,167,159.23
2.少数股东损益|-5,767,162.75|1,231,199.76
六、其他综合收益的税后净额|-1,124,232.80|3,326,457.46
归属母公司所有者的其他综合收益的税后净额|-1,124,232.80|3,326,457.46
（一）不能重分类进损益的其他综合收益|-296,370.96|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-296,370.96|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-827,861.84|3,326,457.46
1.权益法下可转损益的其他||
page|128
综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-827,861.84|3,326,457.46
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|-245,005,206.63|105,724,816.45
归属于母公司所有者的综合收益总额|-239,238,043.88|104,493,616.69
归属于少数股东的综合收益总额|-5,767,162.75|1,231,199.76
八、每股收益：||
（一）基本每股收益|-0.29|0.12
（二）稀释每股收益|-0.29|0.12
