page|75
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||754,136,018.10|4,930,086,787.40
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|25,781,266.85|4,312,235.34
经营活动现金流入小计||779,917,284.95|4,934,399,022.74
购买商品、接受劳务支付的现金||90,293,724.06|4,221,464,239.16
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||31,186,017.46|9,161,282.43
支付的各项税费||27,160,975.55|12,997,344.15
支付其他与经营活动有关的现金|七、78|126,551,362.09|27,065,737.09
经营活动现金流出小计||275,192,079.16|4,270,688,602.83
经营活动产生的现金流量净额||504,725,205.79|663,710,419.91
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,040,585,689.00|700,000,000.00
取得投资收益收到的现金||14,136,702.08|15,750,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额||693,447.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|2,255,960,000.00|
投资活动现金流入小计||3,311,375,838.08|715,750,000.00
购建固定资产、无形资产和其他长期资产支付的现金||22,016,033.69|62,915.49
投资支付的现金||139,000,000.00|500,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||200,618,936.50|
支付其他与投资活动有关的现金|七、78|3,148,650,000.00|630,000,000.00
投资活动现金流出小计||3,510,284,970.19|1,130,062,915.49
投资活动产生的现金流量净额||-198,909,132.11|-414,312,915.49
三、筹资活动产生的现金流量：|||
page|76
吸收投资收到的现金||4,977,800.00|
其中：子公司吸收少数股东投资收到的现金||4,977,800.00|
取得借款收到的现金|||80,000,000.00
收到其他与筹资活动有关的现金|七、78|652,159,511.21|
筹资活动现金流入小计||657,137,311.21|80,000,000.00
偿还债务支付的现金||318,667,671.23|312,581,964.79
分配股利、利润或偿付利息支付的现金||25,773,921.64|27,121,676.94
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|616,928,237.38|2,004,222.80
筹资活动现金流出小计||961,369,830.25|341,707,864.53
筹资活动产生的现金流量净额||-304,232,519.04|-261,707,864.53
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||1,583,554.64|-12,310,360.11
加：期初现金及现金等价物余额||1,427,565.23|13,737,925.34
六、期末现金及现金等价物余额||3,011,119.87|1,427,565.23
