page|131
项目|附注|2021 年度|2020 年度
一、营业总收入||438,988,843.57|375,433,111.72
其中：营业收入|七、61|438,988,843.57|375,433,111.72
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||366,914,641.29|286,343,793.07
其中：营业成本|七、61|96,946,837.26|75,964,151.22
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|3,311,573.34|2,585,573.23
销售费用|七、63|179,593,833.94|153,555,985.23
管理费用|七、64|52,955,086.69|32,552,498.23
研发费用|七、65|45,901,915.28|27,732,236.90
财务费用|七、66|-11,794,605.22|-6,046,651.74
其中：利息费用||384,104.40|
利息收入||12,374,045.01|6,222,244.40
加：其他收益|七、67|6,765,437.06|12,697,669.17
投资收益（损失以“－”号填列）|七、68|6,742,459.93|4,068,497.61
其中：对联营企业和合营企业的投资收益||-90,719.77|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填|||
page|132
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|6,115,491.99|462,461.13
信用减值损失（损失以“-”号填列）|七、71|-1,944,852.35|-6,160,135.34
资产减值损失（损失以“-”号填列）|七、72|-1,124,020.42|164,973.32
资产处置收益（损失以“－”号填列）|七、73|311,449.16|-126,612.84
三、营业利润（亏损以“－”号填列）||88,940,167.65|100,196,171.70
加：营业外收入|七、74|742,680.26|277,988.91
减：营业外支出|七、75|959,114.23|621,135.24
四、利润总额（亏损总额以“－”号填列）||88,723,733.68|99,853,025.37
减：所得税费用|七、76|13,441,295.86|16,230,806.02
五、净利润（净亏损以“－”号填列）||75,282,437.82|83,622,219.35
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||75,282,437.82|83,622,219.35
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||79,775,774.51|84,745,713.59
2.少数股东损益（净亏损以“-”号填列）||-4,493,336.69|-1,123,494.24
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|133
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||75,282,437.82|83,622,219.35
（一）归属于母公司所有者的综合收益总额||79,775,774.51|84,745,713.59
（二）归属于少数股东的综合收益总额||-4,493,336.69|-1,123,494.24
八、每股收益：|||
（一）基本每股收益(元/股)||0.85|1.09
（二）稀释每股收益(元/股)||0.85|1.09
