page|143
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,598,617,862.35|1,323,648,545.52
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||31,955,529.81|33,653,797.73
收到其他与经营活动有关的现金|七、78|71,522,419.22|51,529,768.46
经营活动现金流入小计||1,702,095,811.38|1,408,832,111.71
购买商品、接受劳务支付的现金||1,050,880,321.81|865,235,665.22
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||154,798,518.33|122,452,368.71
支付的各项税费||125,045,967.93|119,593,561.98
支付其他与经营活动有关的现金|七、78|125,719,147.78|112,979,702.40
经营活动现金流出小计||1,456,443,955.85|1,220,261,298.31
经营活动产生的现金流量净额||245,651,855.53|188,570,813.40
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,672,241.21|5,249,206.51
page|144
处置固定资产、无形资产和其他长期资产收回的现金净额||340,000.00|1,132.74
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|110,000,000.00|310,000,000.00
投资活动现金流入小计||112,012,241.21|315,250,339.25
购建固定资产、无形资产和其他长期资产支付的现金||37,843,956.85|37,539,951.24
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|110,000,000.00|310,000,000.00
投资活动现金流出小计||147,843,956.85|347,539,951.24
投资活动产生的现金流量净额||-35,831,715.64|-32,289,611.99
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||50,000,000.00|633,948,900.00
其中：子公司吸收少数股东投资收到的现金||50,000,000.00|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||50,000,000.00|633,948,900.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||112,500,000.03|87,500,000.03
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|1,841,828.52|38,629,237.00
筹资活动现金流出小计||114,341,828.55|126,129,237.03
筹资活动产生的现金流量净额||-64,341,828.55|507,819,662.97
四、汇率变动对现金及现金等价物的影响||-2,190,136.13|-2,241,869.11
五、现金及现金等价物净增加额||143,288,175.21|661,858,995.27
加：期初现金及现金等价物余额||1,427,619,589.80|765,760,594.53
六、期末现金及现金等价物余额||1,570,907,765.01|1,427,619,589.80
