page|112
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|4,640,054,533.30|5,703,610,494.30
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|2,054,094.42|3,133,248.72
收到其他与经营活动有关的现金|91,261,540.70|78,731,035.91
page|113
经营活动现金流入小计|4,733,370,168.42|5,785,474,778.93
购买商品、接受劳务支付的现金|3,202,622,786.47|4,265,760,671.83
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|284,111,118.18|283,787,542.32
支付的各项税费|189,301,160.60|221,248,225.08
支付其他与经营活动有关的现金|261,320,920.18|269,305,975.01
经营活动现金流出小计|3,937,355,985.43|5,040,102,414.24
经营活动产生的现金流量净额|796,014,182.99|745,372,364.69
二、投资活动产生的现金流量：||
收回投资收到的现金|43,669,579.16|500,000.00
取得投资收益收到的现金|731,314.19|799,044.25
处置固定资产、无形资产和其他长期资产收回的现金净额|9,691,679.74|183,005.96
处置子公司及其他营业单位收到的现金净额||41,907,804.03
收到其他与投资活动有关的现金||
投资活动现金流入小计|54,092,573.09|43,389,854.24
购建固定资产、无形资产和其他长期资产支付的现金|132,669,455.41|2,777,257.16
投资支付的现金|16,718,390.00|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||3,153,242.40
支付其他与投资活动有关的现金||22,630,000.00
投资活动现金流出小计|149,387,845.41|28,560,499.56
投资活动产生的现金流量净额|-95,295,272.32|14,829,354.68
三、筹资活动产生的现金流量：||
吸收投资收到的现金|70,132.33|600,573.36
其中：子公司吸收少数股东投资|70,132.33|600,573.36
page|114
收到的现金||
取得借款收到的现金|2,967,556,301.61|3,187,576,346.30
收到其他与筹资活动有关的现金|1,373,217,754.81|446,704,623.47
筹资活动现金流入小计|4,340,844,188.75|3,634,881,543.13
偿还债务支付的现金|3,099,384,749.14|3,656,868,228.76
分配股利、利润或偿付利息支付的现金|212,158,082.87|250,573,023.38
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,656,685,129.27|927,864,443.58
筹资活动现金流出小计|4,968,227,961.28|4,835,305,695.72
筹资活动产生的现金流量净额|-627,383,772.53|-1,200,424,152.59
四、汇率变动对现金及现金等价物的影响|-1,345,629.88|396,082.37
五、现金及现金等价物净增加额|71,989,508.26|-439,826,350.85
加：期初现金及现金等价物余额|250,964,731.97|690,791,082.82
六、期末现金及现金等价物余额|322,954,240.23|250,964,731.97
