page|110
项目|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：||
货币资金|2,013,001,510.85|133,621,730.96
结算备付金||
拆出资金||
交易性金融资产||
衍生金融资产||
应收票据|456,000.00|9,220,757.70
应收账款|76,755,728.68|34,514,090.22
应收款项融资||
预付款项|13,241,755.06|10,029,212.08
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|4,097,055.76|4,871,153.93
其中：应收利息||
应收股利||
买入返售金融资产||
存货|22,851,850.91|3,620,499.10
合同资产|47,194,897.53|19,645,473.80
持有待售资产||
一年内到期的非流动资产||
其他流动资产|47,955,809.64|23,483,445.83
流动资产合计|2,225,554,608.43|239,006,363.62
非流动资产：||
发放贷款和垫款||
债权投资||
page|111
其他债权投资||
长期应收款|1,953,605.18|1,862,313.00
长期股权投资|765,358.77|1,672,514.29
其他权益工具投资||
其他非流动金融资产|5,000,000.00|5,000,000.00
投资性房地产||
固定资产|446,759,583.09|66,843,123.02
在建工程|104,078,715.66|186,613,795.02
生产性生物资产||
油气资产||
使用权资产|15,791,622.79|
无形资产|60,787,615.25|62,028,733.50
开发支出||
商誉||
长期待摊费用|14,405,282.91|18,251,707.36
递延所得税资产|22,858,324.10|10,552,930.78
其他非流动资产|26,919,008.24|47,962,566.56
非流动资产合计|699,319,115.99|400,787,683.53
资产总计|2,924,873,724.42|639,794,047.15
流动负债：||
短期借款|5,006,111.11|19,025,254.17
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据|4,000,000.00|1,017,202.00
应付账款|129,832,845.11|33,952,079.74
预收款项||
合同负债|71,167,934.05|50,389,150.61
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|23,924,536.77|12,051,239.16
page|112
应交税费|8,479,327.28|2,701,832.92
其他应付款|1,159,830.15|2,554,985.27
其中：应付利息||
应付股利||
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|229,120,819.76|
其他流动负债||
流动负债合计|472,691,404.23|121,691,743.87
非流动负债：||
保险合同准备金||
长期借款|40,436,496.84|135,218,499.46
应付债券||
其中：优先股||
永续债||
租赁负债|8,138,662.87|
长期应付款||
长期应付职工薪酬||
预计负债|85,827,359.01|42,709,284.34
递延收益||
递延所得税负债|5,915.16|6,331.76
其他非流动负债||
非流动负债合计|134,408,433.88|177,934,115.56
负债合计|607,099,838.11|299,625,859.43
所有者权益：||
股本|108,166,667.00|81,125,000.00
其他权益工具||
其中：优先股||
永续债||
资本公积|2,025,766,004.63|185,548,258.71
减：库存股||
其他综合收益||
专项储备||
page|113
盈余公积|20,684,081.52|8,987,132.13
一般风险准备||
未分配利润|163,294,344.16|64,526,232.05
归属于母公司所有者权益合计|2,317,911,097.31|340,186,622.89
少数股东权益|-137,211.00|-18,435.17
所有者权益合计|2,317,773,886.31|340,168,187.72
负债和所有者权益总计|2,924,873,724.42|639,794,047.15
