page|68
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,459,969,270.70|3,504,521,385.68
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,700,211.33|2,029,184.18
收到其他与经营活动有关的现金||83,894,202.78|95,838,264.91
经营活动现金流入小计||4,545,563,684.81|3,602,388,834.77
购买商品、接受劳务支付的现金||4,123,728,474.13|3,148,578,103.72
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||103,007,304.61|118,590,024.13
支付的各项税费||41,598,506.42|49,489,464.53
支付其他与经营活动有关的现金||228,938,951.01|286,989,737.99
经营活动现金流出小计||4,497,273,236.17|3,603,647,330.37
经营活动产生的现金流量净额||48,290,448.64|-1,258,495.60
二、投资活动产生的现金流量：|||
收回投资收到的现金||4,317,672.63|
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||708,121.83|205,453.45
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||254,031,803.10|
投资活动现金流入小计||259,057,597.56|205,453.45
购建固定资产、无形资产和其他长期资产支付的现金||58,863,433.92|121,419,708.84
投资支付的现金||3,000,000.00|2,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||9,092,342.16|500,000.00
投资活动现金流出小计||70,955,776.08|123,919,708.84
投资活动产生的现金流量净额||188,101,821.48|-123,714,255.39
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||31,360,000.00
page|69
其中：子公司吸收少数股东投资收到的现金|||31,360,000.00
取得借款收到的现金||966,159,030.00|814,440,970.00
收到其他与筹资活动有关的现金||168,981,453.30|205,450,253.75
筹资活动现金流入小计||1,135,140,483.30|1,051,251,223.75
偿还债务支付的现金||1,111,209,939.08|659,716,424.55
分配股利、利润或偿付利息支付的现金||41,988,969.08|35,348,062.08
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||282,440,496.28|191,714,819.82
筹资活动现金流出小计||1,435,639,404.44|886,779,306.45
筹资活动产生的现金流量净额||-300,498,921.14|164,471,917.30
四、汇率变动对现金及现金等价物的影响||93,723.97|349,523.24
五、现金及现金等价物净增加额||-64,012,927.05|39,848,689.55
加：期初现金及现金等价物余额||203,369,552.74|163,520,863.19
六、期末现金及现金等价物余额||139,356,625.69|203,369,552.74
