page|135
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,271,588,311.46|905,535,031.97
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|51,884,675.67|13,186,331.52
经营活动现金流入小计|1,323,472,987.13|918,721,363.49
购买商品、接受劳务支付的现金|454,401,260.28|215,177,330.86
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
page|136
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|475,438,681.95|305,515,379.48
支付的各项税费|81,679,178.80|51,871,011.32
支付其他与经营活动有关的现金|217,145,709.92|179,402,403.08
经营活动现金流出小计|1,228,664,830.95|751,966,124.74
经营活动产生的现金流量净额|94,808,156.18|166,755,238.75
二、投资活动产生的现金流量：||
收回投资收到的现金|450,000,000.00|686,424,432.00
取得投资收益收到的现金|4,397,434.44|5,110,140.70
处置固定资产、无形资产和其他长期资产收回的现金净额|1,709,620.83|317,107.48
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|456,107,055.27|691,851,680.18
购建固定资产、无形资产和其他长期资产支付的现金|144,164,660.94|64,634,123.55
投资支付的现金|820,523,400.00|330,265,592.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|18,700,586.06|850,149.64
支付其他与投资活动有关的现金||
投资活动现金流出小计|983,388,647.00|395,749,865.19
投资活动产生的现金流量净额|-527,281,591.73|296,101,814.99
三、筹资活动产生的现金流量：||
吸收投资收到的现金|5,932,395.00|757,209,775.66
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金|3,794,781.90|2,548,700.81
筹资活动现金流入小计|9,727,176.90|759,758,476.47
偿还债务支付的现金|14,500,000.00|14,500,000.00
分配股利、利润或偿付利息支付的现金|46,147,701.75|36,294,757.98
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|32,226,281.78|4,240,264.20
筹资活动现金流出小计|92,873,983.53|55,035,022.18
page|137
筹资活动产生的现金流量净额|-83,146,806.63|704,723,454.29
四、汇率变动对现金及现金等价物的影响|-605,131.50|-773,812.44
五、现金及现金等价物净增加额|-516,225,373.68|1,166,806,695.59
加：期初现金及现金等价物余额|1,247,381,475.80|80,574,780.21
六、期末现金及现金等价物余额|731,156,102.12|1,247,381,475.80
