page|77
项目|2021 年度|2020 年度
一、营业总收入|6,354,734,814.25|5,779,674,621.75
其中：营业收入|6,354,734,814.25|5,779,674,621.75
利息收入||
已赚保费||
page|78
手续费及佣金收入||
二、营业总成本|6,091,974,117.96|5,374,687,615.64
其中：营业成本|4,914,370,091.25|4,276,440,077.52
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|13,195,062.66|12,506,175.08
销售费用|778,242,887.16|675,004,084.58
管理费用|234,181,841.73|193,220,774.07
研发费用|105,359,652.03|103,052,176.70
财务费用|46,624,583.13|114,464,327.69
其中：利息费用|80,544,424.25|126,986,760.76
利息收入|32,082,752.89|29,944,181.78
加：其他收益|548,808.55|6,708,638.90
投资收益（损失以“－”号填列）|7,958,931.41|412,312.90
其中：对联营企业和合营企业的投资收益|1,514,663.54|-5,760.23
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|339,964.49|191,198.25
信用减值损失（损失以“-”号填列）|8,532,701.14|-6,045,759.18
资产减值损失（损失以“-”号填列）|-3,161,102.15|-8,386,035.40
资产处置收益（损失以“-”号填列）|-1,169,797.01|-821,601.13
page|79
三、营业利润（亏损以“－”号填列）|275,810,202.72|397,045,760.45
加：营业外收入|2,183,261.14|32,089,958.92
减：营业外支出|5,598,519.30|14,521,546.52
四、利润总额（亏损总额以“－”号填列）|272,394,944.56|414,614,172.85
减：所得税费用|47,931,161.77|74,881,908.33
五、净利润（净亏损以“－”号填列）|224,463,782.79|339,732,264.52
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|224,463,782.79|339,732,264.52
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|183,555,752.21|312,838,097.93
2.少数股东损益|40,908,030.58|26,894,166.59
六、其他综合收益的税后净额|-58,434,126.86|-163,970,980.30
归属母公司所有者的其他综合收益的税后净额|-46,809,941.50|-131,134,284.24
（一）不能重分类进损益的其他综合收益|-313,200.00|212,500.00
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-313,200.00|212,500.00
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-46,496,741.50|-131,346,784.24
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动|3,173.30|-10,335.78
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准||
page|80
备||
5.现金流量套期储备||
6.外币财务报表折算差额|-46,499,914.80|-131,336,448.46
7.其他||
归属于少数股东的其他综合收益的税后净额|-11,624,185.36|-32,836,696.06
七、综合收益总额|166,029,655.93|175,761,284.22
归属于母公司所有者的综合收益总额|136,745,810.71|181,703,813.69
归属于少数股东的综合收益总额|29,283,845.22|-5,942,529.47
八、每股收益：||
（一）基本每股收益|0.17|0.29
（二）稀释每股收益|0.17|0.29
