page|74
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,320,569,848.72|5,101,313,791.09
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、76|6,620,188.88|40,740,720.11
经营活动现金流入小计||5,327,190,037.60|5,142,054,511.20
购买商品、接受劳务支付的现金||4,792,591,760.61|5,327,997,864.56
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||64,587,247.71|60,365,348.12
page|75
支付的各项税费||43,006,662.76|87,626,666.29
支付其他与经营活动有关的现金|七、76|46,139,172.72|37,017,072.08
经营活动现金流出小计||4,946,324,843.80|5,513,006,951.05
经营活动产生的现金流量净额||380,865,193.80|-370,952,439.85
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,478,707,956.76|801,521,715.00
取得投资收益收到的现金||28,723,845.16|8,568,205.27
处置固定资产、无形资产和其他长期资产收回的现金净额||210,990.90|74,010.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76|4,672,700.00|42,545,761.00
投资活动现金流入小计||2,512,315,492.82|852,709,691.27
购建固定资产、无形资产和其他长期资产支付的现金||256,474,415.53|148,296,913.65
投资支付的现金||3,208,713,600.92|1,073,220,062.75
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76|2,500,000.00|42,834,761.00
投资活动现金流出小计||3,467,688,016.45|1,264,351,737.40
投资活动产生的现金流量净额||-955,372,523.63|-411,642,046.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||703,375,333.19
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||623,839,622.64|603,722,896.00
收到其他与筹资活动有关的现金|七、76||12,415,031.00
筹资活动现金流入小计||623,839,622.64|1,319,513,260.19
偿还债务支付的现金||49,422,896.00|648,300,000.00
分配股利、利润或偿付利息支付的现金||28,210,163.62|9,695,491.15
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|2,550,377.36|
筹资活动现金流出小计||80,183,436.98|657,995,491.15
筹资活动产生的现金流量净额||543,656,185.66|661,517,769.04
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-30,851,144.17|-121,076,716.94
加：期初现金及现金等价物余||101,949,371.36|223,026,088.30
page|76
额|||
六、期末现金及现金等价物余额||71,098,227.19|101,949,371.36
