page|73
项目|2019 年度|2018 年度
一、营业总收入|4,918,723,380.78|3,436,940,910.61
其中：营业收入|4,918,723,380.78|3,436,940,910.61
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|3,515,796,467.61|2,818,091,790.32
其中：营业成本|2,339,925,848.82|1,963,989,657.28
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|832,186,195.58|443,017,523.16
销售费用|107,055,793.82|212,075,765.61
管理费用|243,496,505.43|173,033,625.86
研发费用|29,754,031.26|25,201,621.33
财务费用|-36,621,907.30|773,597.08
其中：利息费用|4,193,381.93|10,291,345.78
利息收入|40,649,192.86|10,989,013.91
加：其他收益|7,310,666.60|13,077,113.63
投资收益（损失以“－”号填列）|148,830,832.68|7,008,190.09
其中：对联营企业和合营企业的投资收益|-25,000.00|-519,010.11
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|16,848,063.89|
page|74
信用减值损失（损失以“-”号填列）|-1,987,553.16|
资产减值损失（损失以“-”号填列）|-42,585,931.35|-10,106,924.94
资产处置收益（损失以“-”号填列）|-5,188,014.33|-5,166,833.60
三、营业利润（亏损以“－”号填列）|1,526,154,977.50|623,660,665.47
加：营业外收入|3,607,789.17|7,316,731.54
减：营业外支出|19,190,092.62|27,173,724.57
四、利润总额（亏损总额以“－”号填列）|1,510,572,674.05|603,803,672.44
减：所得税费用|352,327,387.42|154,264,296.90
五、净利润（净亏损以“－”号填列）|1,158,245,286.63|449,539,375.54
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|1,158,245,286.63|449,539,375.54
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|1,100,831,801.48|437,394,982.71
2.少数股东损益|57,413,485.15|12,144,392.83
六、其他综合收益的税后净额|-656,340.87|-1,349,806.22
归属母公司所有者的其他综合收益的税后净额|-656,340.87|-1,349,806.22
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-656,340.87|-1,349,806.22
page|75
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|-656,340.87|-1,349,806.22
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|1,157,588,945.76|448,189,569.32
归属于母公司所有者的综合收益总额|1,100,175,460.61|436,045,176.49
归属于少数股东的综合收益总额|57,413,485.15|12,144,392.83
八、每股收益：||
（一）基本每股收益|2.7350|1.0867
（二）稀释每股收益|2.7350|1.0867
