page|87
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|1|1,589,967,013.69|613,000,364.84
结算备付金|||
拆出资金|||
交易性金融资产|2|400,000,000.00|
衍生金融资产|3|1,445,666.57|1,117,793.99
应收票据|4|546,772,640.17|1,976,383,235.76
page|88
应收账款|5|1,388,373,649.20|1,107,245,636.40
应收款项融资|6|684,530,748.37|-
预付款项|7|363,154,384.40|93,183,465.96
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|8|24,267,677.88|3,684,181.68
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|9|479,395,186.67|483,619,647.17
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|13|91,369,716.90|174,510,375.27
流动资产合计||5,569,276,683.85|4,452,744,701.07
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|17|13,914,841.66|
其他权益工具投资|18|53,970,165.00|
其他非流动金融资产|||
投资性房地产|20|20,233,701.43|21,665,171.83
固定资产|21|3,333,698,217.15|3,070,665,219.42
在建工程|22|1,937,151,385.42|936,828,544.14
生产性生物资产|||
油气资产|||
使用权资产|25|173,805,026.26|188,930,554.53
无形资产|26|529,570,040.37|427,130,471.49
开发支出|||
商誉|||
长期待摊费用|29|5,175,651.56|6,935,053.37
递延所得税资产|30|25,990,515.11|18,458,589.23
其他非流动资产|31|603,014,147.21|268,922,264.83
非流动资产合计||6,696,523,691.17|4,939,535,868.84
资产总计||12,265,800,375.02|9,392,280,569.91
流动负债：|||
短期借款|32|617,402,035.00|1,316,277,482.79
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||917,754.01
应付票据|35|713,571,260.89|338,562,948.43
应付账款|36|1,294,643,492.26|1,854,705,642.59
预收款项|||
合同负债|38|91,178,042.21|24,993,817.16
page|89
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|39|48,938,953.78|31,758,290.80
应交税费|40|303,432,110.05|129,352,280.77
其他应付款|41|100,815,515.00|45,543,202.52
其中：应付利息||2,856,171.00|4,831,749.01
应付股利||299,000.00|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|43|160,819,952.95|711,977,777.21
其他流动负债|||
流动负债合计||3,330,801,362.14|4,454,089,196.28
非流动负债：|||
保险合同准备金|||
长期借款|45|1,375,011,882.07|281,902,410.30
应付债券|46|236,681,991.63|
其中：优先股|||
永续债|||
租赁负债|47|11,508,090.39|11,016,173.42
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|51|33,039,484.74|45,408,644.70
递延所得税负债||44,014,924.20|86,975,757.21
其他非流动负债|||
非流动负债合计|52|1,700,256,373.03|425,302,985.63
负债合计||5,031,057,735.17|4,879,392,181.91
所有者权益（或股东权益）：|||
实收资本（或股本）|53|510,312,197.00|487,500,000.00
其他权益工具|54|49,401,670.49|
其中：优先股|||
永续债|||
资本公积|55|2,045,095,156.05|839,115,113.41
减：库存股|56|28,359,000.00|
其他综合收益|57|-26,338,876.15|5,935,642.83
专项储备|58|14,369,931.38|11,810,858.31
盈余公积|59|220,705,199.31|193,555,355.70
一般风险准备|||
未分配利润|60|4,449,556,361.77|2,974,971,417.75
归属于母公司所有者权益（或股东权益）合计||7,234,742,639.85|4,512,888,388.00
少数股东权益|||
所有者权益（或股东权益）合计||7,234,742,639.85|4,512,888,388.00
page|90
负债和所有者权益（或股东权益）总计||12,265,800,375.02|9,392,280,569.91
