page|103
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,059,978,163.07|1,009,824,749.56
客户存款和同业存放款项净增加额|0.00|0.00
向中央银行借款净增加额|0.00|0.00
向其他金融机构拆入资金净增加额|0.00|0.00
收到原保险合同保费取得的现金|0.00|0.00
收到再保业务现金净额|0.00|0.00
保户储金及投资款净增加额|0.00|0.00
收取利息、手续费及佣金的现金|0.00|0.00
拆入资金净增加额|0.00|0.00
回购业务资金净增加额|0.00|0.00
代理买卖证券收到的现金净额|0.00|0.00
收到的税费返还|0.00|0.00
收到其他与经营活动有关的现金|99,022,062.08|55,810,595.41
经营活动现金流入小计|1,159,000,225.15|1,065,635,344.97
购买商品、接受劳务支付的现金|570,706,976.11|601,341,382.74
客户贷款及垫款净增加额|0.00|0.00
存放中央银行和同业款项净增加额|0.00|0.00
支付原保险合同赔付款项的现金|0.00|0.00
拆出资金净增加额|0.00|0.00
支付利息、手续费及佣金的现金|0.00|0.00
支付保单红利的现金|0.00|0.00
支付给职工以及为职工支付的现|164,944,298.40|179,427,452.59
page|104
金||
支付的各项税费|37,314,427.36|37,699,418.29
支付其他与经营活动有关的现金|206,192,803.21|100,810,244.84
经营活动现金流出小计|979,158,505.08|919,278,498.46
经营活动产生的现金流量净额|179,841,720.07|146,356,846.51
二、投资活动产生的现金流量：||
收回投资收到的现金|0.00|0.00
取得投资收益收到的现金|6,163,215.68|4,529,655.71
处置固定资产、无形资产和其他长期资产收回的现金净额|96,220.20|2,522,624.00
处置子公司及其他营业单位收到的现金净额|0.00|0.00
收到其他与投资活动有关的现金|867,181,367.73|920,000,000.00
投资活动现金流入小计|873,440,803.61|927,052,279.71
购建固定资产、无形资产和其他长期资产支付的现金|54,846,910.78|80,717,154.22
投资支付的现金|0.00|2,000,000.00
质押贷款净增加额|0.00|0.00
取得子公司及其他营业单位支付的现金净额|0.00|0.00
支付其他与投资活动有关的现金|1,190,700,000.00|1,190,000,000.00
投资活动现金流出小计|1,245,546,910.78|1,272,717,154.22
投资活动产生的现金流量净额|-372,106,107.17|-345,664,874.51
三、筹资活动产生的现金流量：||
吸收投资收到的现金|0.00|0.00
其中：子公司吸收少数股东投资收到的现金|0.00|0.00
取得借款收到的现金|10,000,000.00|0.00
收到其他与筹资活动有关的现金|0.00|0.00
筹资活动现金流入小计|10,000,000.00|0.00
偿还债务支付的现金|10,000,000.00|0.00
分配股利、利润或偿付利息支付的现金|19,530,632.31|23,082,285.00
其中：子公司支付给少数股东的股利、利润|2,158,719.02|1,747,885.00
支付其他与筹资活动有关的现金|0.00|0.00
page|105
筹资活动现金流出小计|29,530,632.31|23,082,285.00
筹资活动产生的现金流量净额|-19,530,632.31|-23,082,285.00
四、汇率变动对现金及现金等价物的影响|0.00|0.00
五、现金及现金等价物净增加额|-211,795,019.41|-222,390,313.00
加：期初现金及现金等价物余额|590,081,297.35|812,471,610.35
六、期末现金及现金等价物余额|378,286,277.94|590,081,297.35
