page|62
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现||627,541,168.18|554,217,085.56
page|63
金|||
收到的税费返还|||6,221,596.41
收到其他与经营活动有关的现金|1|25,942,814.89|25,206,569.23
经营活动现金流入小计||653,483,983.07|585,645,251.20
购买商品、接受劳务支付的现金||431,944,916.50|321,851,373.94
支付给职工及为职工支付的现金||61,338,444.00|57,495,126.61
支付的各项税费||55,900,169.10|46,978,353.25
支付其他与经营活动有关的现金|2|53,332,805.82|44,057,337.65
经营活动现金流出小计||602,516,335.42|470,382,191.45
经营活动产生的现金流量净额||50,967,647.65|115,263,059.75
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||0.00|123,172.36
处置固定资产、无形资产和其他长期资产收回的现金净额||2,348,884.56|305,576.63
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,348,884.56|428,748.99
购建固定资产、无形资产和其他长期资产支付的现金||52,408,898.45|54,451,473.81
投资支付的现金|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|3||200,000.00
投资活动现金流出小计||52,408,898.45|54,651,473.81
投资活动产生的现金流量净额||-50,060,013.89|-54,222,724.82
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||538,265,132.07|
取得借款收到的现金||49,424,485.00|83,200,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||587,689,617.07|83,200,000.00
偿还债务支付的现金||70,247,230.00|111,700,000.00
分配股利、利润或偿付利息支||1,502,832.75|23,889,065.28
page|64
付的现金|||
支付其他与筹资活动有关的现金|4|2,471,652.07|2,549,100.87
筹资活动现金流出小计||74,221,714.82|138,138,166.15
筹资活动产生的现金流量净额||513,467,902.25|-54,938,166.15
四、汇率变动对现金及现金等价物的影响||-1,584,446.23|813,218.59
五、现金及现金等价物净增加额||512,791,089.78|6,915,387.37
加：期初现金及现金等价物余额||70,938,536.22|64,023,148.85
六、期末现金及现金等价物余额||583,729,626.00|70,938,536.22
