page|169
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七（1）|648,747,056.48|666,368,880.88
结算备付金|||
拆出资金|||
交易性金融资产|七（2）||80,698,392.55
衍生金融资产|||
应收票据|七（4）||1,560,934.75
应收账款|七（5）|68,459,564.34|62,918,387.02
应收款项融资|||
预付款项|七（7）|1,089,946.63|730,112.01
其他应收款|七（8）|3,876,530.61|2,825,873.13
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|||
合同资产|七（10）||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七（13）|1,566,332.15|4,357,081.43
流动资产合计||723,739,430.21|819,459,661.77
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七（17）|40,274,698.55|40,243,910.85
其他权益工具投资|七（18）|7,000,000.00|
其他非流动金融资产|||
投资性房地产|||
固定资产|七（21）|6,869,630.98|6,421,252.57
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|七（25）|5,148,686.98|
无形资产|七（26）|4,777,747.08|3,689,009.47
page|170
开发支出|||
商誉|||
长期待摊费用|七（29）|3,515,881.42|1,446,679.76
递延所得税资产|七（30）|20,678,375.62|1,378,064.82
其他非流动资产|七（31）|7,270,898.55|2,080,102.64
非流动资产合计||95,535,919.18|55,259,020.11
资产总计||819,275,349.39|874,718,681.88
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七（36）|11,462,304.79|11,141,829.38
预收款项|||
合同负债|七（38）|6,544,897.28|5,353,413.35
应付职工薪酬|七（39）|14,296,085.23|8,298,635.16
应交税费|七（40）|5,395,443.38|5,017,845.38
其他应付款|七（41）|3,765,115.34|3,647,250.36
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七（43）|2,981,475.12|
其他流动负债|七（44）|444,410.14|367,343.19
流动负债合计||44,889,731.28|33,826,316.82
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七（47）|2,347,022.68|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计||2,347,022.68|
负债合计||47,236,753.96|33,826,316.82
所有者权益（或股东权益）：|||
实收资本（或股本）|七（53）|44,400,000.00|44,400,000.00
其他权益工具|||
其中：优先股|||
永续债|||
page|171
资本公积|七（55）|656,757,081.58|643,773,307.98
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七（59）|22,200,000.00|22,200,000.00
一般风险准备|||
未分配利润|七（60）|48,681,513.85|130,519,057.08
归属于母公司所有者权益（或股东权益）合计||772,038,595.43|840,892,365.06
少数股东权益|||
所有者权益（或股东权益）合计||772,038,595.43|840,892,365.06
负债和所有者权益（或股东权益）总计||819,275,349.39|874,718,681.88
