page|78
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||555,722,838.75|837,689,153.06
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||50,353.88
收到其他与经营活动有关的现金||25,511,106.67|30,316,253.41
经营活动现金流入小计||581,233,945.42|868,055,760.35
购买商品、接受劳务支付的现金||337,816,956.69|429,912,386.79
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||122,684,316.24|135,602,698.12
支付的各项税费||45,009,340.12|50,063,939.85
page|79
支付其他与经营活动有关的现金||22,601,746.55|28,288,212.56
经营活动现金流出小计||528,112,359.60|643,867,237.32
经营活动产生的现金流量净额||53,121,585.82|224,188,523.03
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,350,152,800.00|1,560,000,000.00
取得投资收益收到的现金||25,858,532.90|25,759,718.98
处置固定资产、无形资产和其他长期资产收回的现金净额||311,971,741.96|238,801.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,687,983,074.86|1,585,998,519.98
购建固定资产、无形资产和其他长期资产支付的现金||60,463,933.81|88,852,943.20
投资支付的现金||1,595,081,100.00|1,860,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,655,545,033.81|1,948,852,943.20
投资活动产生的现金流量净额||32,438,041.05|-362,854,423.22
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||30,000,000.00
分配股利、利润或偿付利息支付的现金|||57,165,135.88
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||18,969.38
筹资活动现金流出小计|||87,184,105.26
筹资活动产生的现金流量净额|||-87,184,105.26
四、汇率变动对现金及现金等价物的影响||8,542.10|137,715.53
五、现金及现金等价物净增加额||85,568,168.97|-225,712,289.92
加：期初现金及现金等价物余额||181,293,620.04|407,005,909.96
page|80
六、期末现金及现金等价物余额||266,861,789.01|181,293,620.04
