page|82
项目|2019 年度|2018 年度
一、营业总收入|863,906,732.57|739,083,610.12
其中：营业收入|863,906,732.57|739,083,610.12
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|706,847,844.34|590,820,042.25
其中：营业成本|521,831,888.61|443,181,706.98
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|5,872,463.78|7,911,789.80
销售费用|37,797,480.39|30,288,916.65
page|83
管理费用|73,757,285.84|60,703,076.03
研发费用|62,417,887.34|48,552,080.34
财务费用|5,170,838.38|182,472.45
其中：利息费用|6,876,404.78|4,155,122.07
利息收入|1,459,606.27|1,509,360.65
加：其他收益|4,990,412.30|10,093,008.51
投资收益（损失以“－”号填列）|12,371,715.45|3,008,007.83
其中：对联营企业和合营企业的投资收益|3,249,969.21|-300,956.99
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|3,021,490.28|-50,796.00
信用减值损失（损失以“-”号填列）|-354,251.36|
资产减值损失（损失以“-”号填列）|-4,309,852.77|-2,080,218.99
资产处置收益（损失以“-”号填列）|-157,555.77|78,339.62
三、营业利润（亏损以“－”号填列）|172,620,846.36|159,311,908.84
加：营业外收入|4,970,851.03|3,602,194.44
减：营业外支出|4,592,705.70|2,588,792.93
四、利润总额（亏损总额以“－”号填列）|172,998,991.69|160,325,310.35
减：所得税费用|25,368,078.29|23,448,677.80
五、净利润（净亏损以“－”号填列）|147,630,913.40|136,876,632.55
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|147,630,913.40|136,876,632.55
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|150,605,926.09|146,556,470.86
page|84
2.少数股东损益|-2,975,012.69|-9,679,838.31
六、其他综合收益的税后净额|1,136,766.00|1,542,122.97
归属母公司所有者的其他综合收益的税后净额|933,985.54|1,276,497.39
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|933,985.54|1,276,497.39
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|933,985.54|1,276,497.39
9.其他||
归属于少数股东的其他综合收益的税后净额|202,780.46|265,625.58
七、综合收益总额|148,767,679.40|138,418,755.52
归属于母公司所有者的综合收益总额|151,539,911.63|147,832,968.25
归属于少数股东的综合收益总额|-2,772,232.23|-9,414,212.73
page|85
八、每股收益：||
（一）基本每股收益|0.2923|0.2907
（二）稀释每股收益|0.2923|0.2907
