page|106
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||44,050,717.65|275,404,908.79
结算备付金|||
拆出资金|||
交易性金融资产|||不适用
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||
应收账款||1,423,063,781.18|3,851,676,626.82
应收款项融资|||不适用
预付款项||26,039,768.53|87,884,065.71
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||482,118,076.54|587,413,700.32
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||5,173,720,668.63|5,201,189,197.79
合同资产|||
持有待售资产|||3,471,698.11
一年内到期的非流动资产|||
其他流动资产||120,375,434.18|126,197,677.47
流动资产合计||7,269,368,446.71|10,133,237,875.01
非流动资产：|||
发放贷款和垫款|||
债权投资|||不适用
可供出售金融资产|||127,532,000.00
其他债权投资|||不适用
持有至到期投资|||
长期应收款|||
长期股权投资||14,982,805.63|16,404,949.14
其他权益工具投资||30,544,000.00|不适用
其他非流动金融资产||5,000,000.00|不适用
投资性房地产|||
固定资产||480,333,218.12|497,808,044.39
在建工程|||3,974,608.99
生产性生物资产|||
page|107
油气资产|||
使用权资产|||
无形资产||373,519,520.27|383,854,815.12
开发支出|||
商誉|||83,057,964.37
长期待摊费用||1,902,049.85|11,193,256.89
递延所得税资产||27,793,493.30|94,959,903.95
其他非流动资产|||
非流动资产合计||934,075,087.17|1,218,785,542.85
资产总计||8,203,443,533.88|11,352,023,417.86
流动负债：|||
短期借款||3,234,475,108.88|3,109,951,733.29
向中央银行借款|||
拆入资金|||
交易性金融负债||188,730,479.55|不适用
以公允价值计量且其变动计入当期损益的金融负债|||705,364,004.89
衍生金融负债|||
应付票据|||30,000,000.00
应付账款||204,425,491.78|213,285,091.67
预收款项||280,304,592.87|158,643,251.60
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||13,294,509.30|13,183,496.51
应交税费||180,310,104.93|223,158,233.07
其他应付款||981,637,768.55|591,282,419.50
其中：应付利息||352,788,318.74|91,553,064.26
应付股利||35,988,600.75|35,988,600.75
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||1,297,213,174.48|410,452,683.05
其他流动负债|||
流动负债合计||6,380,391,230.34|5,455,320,913.58
非流动负债：|||
保险合同准备金|||
长期借款||278,067,373.88|
page|108
应付债券|||496,281,308.48
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||440,000,100.00
长期应付职工薪酬|||
预计负债||2,433,584.00|4,715,479.91
递延收益|||
递延所得税负债||10,552,512.71|10,585,661.56
其他非流动负债|||
非流动负债合计||291,053,470.59|951,582,549.95
负债合计||6,671,444,700.93|6,406,903,463.53
所有者权益（或股东权益）：|||
实收资本（或股本）||1,488,715,304.00|1,488,715,304.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||2,901,963,390.71|2,901,963,390.71
减：库存股|||
其他综合收益||1,128,000.00|24,000.00
专项储备||13,634,477.87|9,906,475.19
盈余公积||74,432,632.44|74,432,632.44
一般风险准备|||
未分配利润||-2,973,825,366.56|400,713,469.44
归属于母公司所有者权益（或股东权益）合计||1,506,048,438.46|4,875,755,271.78
少数股东权益||25,950,394.49|69,364,682.55
所有者权益（或股东权益）合计||1,531,998,832.95|4,945,119,954.33
负债和所有者权益（或股东权益）总计||8,203,443,533.88|11,352,023,417.86
