page|109
项目|附注|2020 年度|2019 年度
一、营业总收入||54,583,183,588.46|32,897,455,384.24
其中：营业收入|七、61|54,583,183,588.46|32,897,455,384.24
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||44,844,138,322.97|26,422,362,742.66
其中：营业成本|七、61|41,145,628,529.00|23,389,364,451.22
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|281,862,014.04|178,418,101.38
销售费用|七、63|1,073,438,176.42|1,329,748,334.67
管理费用|七、64|1,465,812,375.27|971,025,108.82
研发费用|七、65|499,103,854.57|304,198,315.84
财务费用|七、66|378,293,373.67|249,608,430.73
其中：利息费用||386,097,557.25|458,432,621.25
利息收入||306,586,205.87|232,879,970.03
加：其他收益|七、67|282,996,117.88|203,896,364.11
投资收益（损失以“－”号填列）|七、68|1,077,503,873.52|239,983,779.35
其中：对联营企业和合营企业的投资收益||146,216,366.05|117,194,275.31
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|110
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|971.20|
信用减值损失（损失以“-”号填列）|七、71|-166,819,338.07|-61,211,538.74
资产减值损失（损失以“-”号填列）|七、72|-949,718,629.80|-501,289,980.99
资产处置收益（损失以“－”号填列）|七、73|-11,845,241.91|-58,643,251.81
三、营业利润（亏损以“－”号填列）||9,971,163,018.31|6,297,828,013.50
加：营业外收入|七、74|14,127,661.26|8,184,691.35
减：营业外支出|七、75|73,385,153.41|59,080,430.99
四、利润总额（亏损总额以“－”号填列）||9,911,905,526.16|6,246,932,273.86
减：所得税费用|七、76|1,212,209,603.71|689,768,510.71
五、净利润（净亏损以“－”号填列）||8,699,695,922.45|5,557,163,763.15
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||8,699,695,922.45|5,557,163,763.15
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||8,552,369,160.81|5,279,552,073.55
2.少数股东损益（净亏损以“-”号填列）||147,326,761.64|277,611,689.60
六、其他综合收益的税后净额|七、77|-337,692,978.97|24,344,265.70
（一）归属母公司所有者的其他综合收益的税后净额||-337,692,978.97|24,344,265.70
1．不能重分类进损益的其他综合收益||12,905,357.75|-5,413,524.04
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
page|111
（3）其他权益工具投资公允价值变动||12,905,357.75|-5,413,524.04
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-350,598,336.72|29,757,789.74
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-350,598,336.72|29,757,789.74
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||8,362,002,943.48|5,581,508,028.85
（一）归属于母公司所有者的综合收益总额||8,214,676,181.84|5,303,896,339.25
（二）归属于少数股东的综合收益总额||147,326,761.64|277,611,689.60
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|2.27|1.47
（二）稀释每股收益(元/股)|十八、2|2.26|1.47
