page|91
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,603,293,646.47|5,539,339,642.01
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||299,611,933.07|339,352,048.27
经营活动现金流入小计||4,902,905,579.54|5,878,691,690.28
购买商品、接受劳务支付的现金||3,671,191,110.66|4,574,553,186.47
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|92
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金||37,811,006.82|-62,965,637.10
支付给职工及为职工支付的现金||220,549,372.50|294,409,297.30
支付的各项税费||146,624,507.10|261,090,236.13
支付其他与经营活动有关的现金||174,240,171.84|256,114,930.42
经营活动现金流出小计||4,250,416,168.92|5,323,202,013.22
经营活动产生的现金流量净额||652,489,410.62|555,489,677.06
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,454,000,000.00|1,749,000,000.00
取得投资收益收到的现金||41,347,498.60|15,562,452.05
处置固定资产、无形资产和其他长期资产收回的现金净额||607,715.65|700,835.36
处置子公司及其他营业单位收到的现金净额||2,500,000.00|0.00
收到其他与投资活动有关的现金||12,000,000.00|4,856,658.43
投资活动现金流入小计||1,510,455,214.25|1,770,119,945.84
购建固定资产、无形资产和其他长期资产支付的现金||146,096,664.11|190,856,472.23
投资支付的现金||1,514,165,341.47|1,837,150,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||0.00|701,180.00
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,660,262,005.58|2,028,707,652.23
投资活动产生的现金流量净额||-149,806,791.33|-258,587,706.39
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||7,037,586.00|0.00
其中：子公司吸收少数股东投资收到的现金||7,037,586.00|0.00
取得借款收到的现金||936,750,210.11|1,529,434,053.11
收到其他与筹资活动有关的现金||69,125,040.95|69,108,935.06
筹资活动现金流入小计||1,012,912,837.06|1,598,542,988.17
偿还债务支付的现金||1,472,143,540.05|1,387,804,741.76
分配股利、利润或偿付利息支付的现金||479,737,084.84|169,308,919.85
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||150,327,797.92|220,288,367.97
筹资活动现金流出小计||2,102,208,422.81|1,777,402,029.58
筹资活动产生的现金流量净额||-1,089,295,585.75|-178,859,041.41
四、汇率变动对现金及现金等价物的影响||-2,847,661.47|-571,033.25
五、现金及现金等价物净增加额||-589,460,627.93|117,471,896.01
加：期初现金及现金等价物余额||1,534,821,524.17|1,417,349,628.16
六、期末现金及现金等价物余额||945,360,896.24|1,534,821,524.17
