page|66
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|1,635,060,128.20|1,497,444,916.57
结算备付金|||
拆出资金|||
交易性金融资产|七、2|30,000,000.00|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、3|116,587,016.29|971,886,792.70
应收账款|七、4|960,075,712.95|871,256,724.34
应收款项融资|七、5|725,731,463.75|
预付款项|七、6|215,205,075.13|524,718,404.43
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、7|10,065,804.12|14,326,109.60
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、8|1,240,329,611.02|1,542,762,133.47
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、9|79,188,477.25|75,675,045.00
流动资产合计||5,012,243,288.71|5,498,070,126.11
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|七、10|75,716,719.00|158,254,439.96
其他权益工具投资|七、11||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、12|7,146,185,337.26|6,583,531,509.48
在建工程|七、13|632,440,117.59|1,037,641,289.22
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、14|613,563,221.14|586,259,705.00
开发支出|||
商誉|||
page|67
长期待摊费用|七、15|1,030,484.40|2,034,513.34
递延所得税资产|七、16|28,337,216.44|33,584,737.71
其他非流动资产|七、17|192,449,907.98|173,493,988.77
非流动资产合计||8,689,723,003.81|8,574,800,183.48
资产总计||13,701,966,292.52|14,072,870,309.59
流动负债：|||
短期借款|七、18|2,457,489,455.00|2,051,843,580.71
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、19|134,940,906.93|133,183,192.82
应付账款|七、20|1,591,619,751.69|1,739,367,983.86
预收款项|七、21|240,046,066.18|185,607,000.42
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、22|170,626,884.92|163,975,422.57
应交税费|七、23|185,163,539.43|159,088,368.80
其他应付款|七、24|109,766,138.52|97,122,497.41
其中：应付利息|||2,375,910.99
应付股利|七、24|8,070,000.00|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、25|108,728,673.39|463,754,133.88
其他流动负债|||
流动负债合计||4,998,381,416.06|4,993,942,180.47
非流动负债：|||
保险合同准备金|||
长期借款|七、26|162,196,499.97|1,027,268,363.35
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、27|134,216,342.86|146,005,611.25
递延所得税负债|七、16|12,875,271.41|11,058,878.23
其他非流动负债|||
非流动负债合计||309,288,114.24|1,184,332,852.83
负债合计||5,307,669,530.30|6,178,275,033.30
所有者权益（或股东权益）：|||
实收资本（或股本）|七、28|1,167,561,419.00|1,167,561,419.00
其他权益工具|||
page|68
其中：优先股|||
永续债|||
资本公积|七、29|2,296,658,001.96|2,243,767,087.80
减：库存股|||
其他综合收益|||
专项储备|七、30|77,338,791.94|60,266,271.03
盈余公积|七、31|722,789,558.22|618,090,787.89
一般风险准备|||
未分配利润|七、32|3,947,622,720.96|3,588,118,172.66
归属于母公司所有者权益（或股东权益）合计||8,211,970,492.08|7,677,803,738.38
少数股东权益||182,326,270.14|216,791,537.91
所有者权益（或股东权益）合计||8,394,296,762.22|7,894,595,276.29
负债和所有者权益（或股东权益）总计||13,701,966,292.52|14,072,870,309.59
