page|101
项目|2020 年度|2019 年度
一、营业总收入|875,573,704.75|828,133,524.08
其中：营业收入|875,573,704.75|828,133,524.08
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|687,897,037.18|689,994,839.38
page|102
其中：营业成本|439,359,521.28|406,470,112.69
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|8,133,716.47|11,030,305.19
销售费用|56,290,979.44|79,045,137.54
管理费用|80,462,276.49|75,881,821.94
研发费用|146,959,447.93|159,194,263.35
财务费用|-43,308,904.43|-41,626,801.33
其中：利息费用|39,013.32|
利息收入|44,013,779.06|42,266,923.84
加：其他收益|32,662,411.14|56,422,705.94
投资收益（损失以“－”号填列）|12,707,810.68|34,444,096.93
其中：对联营企业和合营企业的投资收益|1,172,235.87|2,395,791.24
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-4,776,282.13|6,366,534.03
资产减值损失（损失以“-”号填列）|-2,059,119.31|-10,454,711.18
资产处置收益（损失以“-”号填列）||34,612.07
三、营业利润（亏损以“－”号填列）|226,211,487.95|224,951,922.49
加：营业外收入|847,675.04|30,893.76
减：营业外支出|105,915.05|91,885.27
四、利润总额（亏损总额以“－”号填列）|226,953,247.94|224,890,930.98
减：所得税费用|41,707,100.89|27,126,989.70
五、净利润（净亏损以“－”号填列）|185,246,147.05|197,763,941.28
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|185,246,147.05|197,763,941.28
2.终止经营净利润（净亏损以“－”号填列）||
page|103
（二）按所有权归属分类||
1.归属于母公司股东的净利润|185,291,588.90|197,763,941.28
2.少数股东损益|-45,441.85|
六、其他综合收益的税后净额|146,458.58|-58,713.73
归属母公司所有者的其他综合收益的税后净额|146,458.58|-58,713.73
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|146,458.58|-58,713.73
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|146,458.58|-58,713.73
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|185,392,605.63|197,705,227.55
归属于母公司所有者的综合收益总额|185,438,047.48|197,705,227.55
归属于少数股东的综合收益总额|-45,441.85|
八、每股收益：||
（一）基本每股收益|0.3980|0.4213
（二）稀释每股收益|0.3980|0.4213
